source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,sku_popularity_raw,sku_popularity,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,discount_type_raw,discount_type,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,2,109,174,174,174,174,organic,True,1923107889,1923107890,,https://www.otto.de/p/hisense-kuehl-gefrierkombination-rb3n300nmcc-186-cm-hoch-59-5-cm-breit-wasserspender-mit-tank-1923107889/,Hisense Kühl-/Gefrierkombination RB3N300NMCC,,,Hisense,"499,00 €","769,00 €",-35%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,22,4.5,C,https://i.otto.de/i/otto/30aa4376-90d9-57b2-883a-94d180f31df3?$dv_energieetikett$,https://d.otto.de/files/0445f486-7ef1-5cc3-b22c-616750c4bf96.pdf,"{""B/H/T"": ""59,5 x 186 x 59 cm"", ""Kapazität Kühlen"": ""207 l"", ""Kapazität Frieren"": ""97 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,150,,main
topseller_api,2,109,175,175,175,175,organic,True,C1826307307,S0GDF09HDTH1,,https://www.otto.de/p/gorenje-kuehlschrank-r-619-ees5-185-cm-hoch-59-5-cm-breit-280-liter-volumen-C1826307307/,GORENJE Kühlschrank R 619 EES5,,,GORENJE,"528,00 €",,,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,9,5.0,E,https://i.otto.de/i/otto/bd8d88d0-0db2-5f7a-926c-6e8c93af64e5?$dv_energieetikett$,https://d.otto.de/files/466aa4cd-355c-53b3-aa5c-d101a1e1ff96.pdf,"{""B/H/T"": ""59,5 x 185 x 66,3 cm"", ""Kapazität Kühlen"": ""398 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""38 dB(A)""}",,,ref_type_keyword,True,151,,main
topseller_api,2,109,177,177,177,177,organic,True,CS019X098,S3DA8KDUGMWN,,https://www.otto.de/p/wolkenstein-kuehl-gefrierkombination-kg250-4rt-b-177-5-cm-hoch-54-5-cm-breit-retro-kuehlschrank-kg250-4rt-b-e-schwarz-249-l-CS019X098/,Wolkenstein Kühl-/Gefrierkombination KG250.4RT SC,,,Wolkenstein,"429,00 €","839,00 €",-49%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,10,4.0,E,https://i.otto.de/i/otto/da7a1053-de2f-5933-9748-1920f0ec5525?$dv_energieetikett$,https://d.otto.de/files/65380a36-8f29-5ae5-9bb5-82836d6f12b2.pdf,"{""B/H/T"": ""54.5 x 177.5 x 62.6 cm"", ""Kapazität Kühlen"": ""180 l"", ""Betriebsgeräusch"": ""41 dB(A)""}",,,ref_type_keyword,True,152,,main
topseller_api,2,109,178,178,178,178,organic,True,S0UIP0IE,SLZBW89VMVW5,,https://www.otto.de/p/tzs-first-austria-table-top-kuehlschrank-30l-lautlos-vibrationsfrei-abschliessbar-fa-5173-1-ba-48-cm-hoch-40-cm-breit-minibar-mit-led-beleuchtung-schloss-leisem-betrieb-S0UIP0IE/,"TZS FIRST AUSTRIA Table Top Kühlschrank 30L, Lautlos & Vibrationsfrei, Abschließbar FA-5173-1-BA",,,TZS FIRST AUSTRIA,"174,95 €","249,95 €",-30%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/2aa89759-a050-5bb2-852d-831b6b53778d?$dv_energieetikett$,https://d.otto.de/files/78f62167-518f-5b3a-9f0b-b9eb4eaea99a.pdf,"{""B/H/T"": ""40 x 48 x 43 cm"", ""Kapazität Kühlen"": ""28 l"", ""Betriebsgeräusch"": ""22 dB(A)""}",,,ref_type_keyword,True,153,,main
topseller_api,2,109,179,179,179,179,organic,True,2074203767,2074203759,,https://www.otto.de/p/exquisit-getraenkekuehlschrank-gks260-gt-431d-schwarz-172-5-cm-hoch-54-cm-breit-alles-auf-einen-blick-dank-isolierglastuer-und-uebersichtliche-lagerung-2074203767/,exquisit Getränkekühlschrank GKS260-GT-431D weiss,,,exquisit,"459,00 €","879,00 €",-48%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,3,4.5,D,https://i.otto.de/i/otto/afab6e44-50e2-53b0-87eb-93d2cb3cf9e9?$dv_energieetikett$,https://d.otto.de/files/b961baff-10d8-59f3-b4cc-b6cf23ce539f.pdf,"{""B/H/T"": ""54 x 172,5 x 56 cm"", ""Kapazität Kühlen"": ""280 l""}",nur diesen Monat,Only this month,ref_type_keyword,True,154,,main
topseller_api,2,109,180,180,180,180,organic,True,C2042472721,2042472722,,https://www.otto.de/p/hisense-side-by-side-rs5p528stie-178-6-cm-hoch-91-1-cm-breit-wasser-eisspender-C2042472721/,Hisense Side-by-Side RS5P528STFE,,,Hisense,"899,00 €","1.399,00 €",-36%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,3,4.5,E,https://i.otto.de/i/otto/75d8a1b0-5653-5bb9-b179-5cbae9311dfe?$dv_energieetikett$,https://d.otto.de/files/254afef0-fd65-55cf-b8fe-8b4b7a1cc0fe.pdf,"{""B/H/T"": ""91,1 x 178,6 x 61,5 cm"", ""Kapazität Kühlen"": ""347 l"", ""Kapazität Frieren"": ""181 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,155,,main
topseller_api,2,109,181,181,181,181,organic,True,C2014869546,2014869547,,https://www.otto.de/p/bauknecht-einbaukuehlschrank-bksi-9gf2-86-6-cm-hoch-54-5-cm-breit-C2014869546/,BAUKNECHT Einbaukühlschrank BKSI 9GF2,,,BAUKNECHT,"299,00 €","669,00 €",-55%,,,lieferbar in 3 Wochen,Available in 3 weeks,,,E,https://i.otto.de/i/otto/f6cb33c2-674c-502b-98e6-24b531c75e7f?$dv_energieetikett$,https://d.otto.de/files/5085c19b-e219-579c-9d7e-da784aa21ee8.pdf,"{""B/H/T"": ""54,5 x 86,6 x 54,5 cm"", ""Kapazität Kühlen"": ""97 l"", ""Kapazität Frieren"": ""13 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,156,,main
topseller_api,2,109,182,182,182,182,organic,True,S0BF0096,S0BF0096KKYB,,https://www.otto.de/p/smad-table-top-kuehlschrank-reversibler-einzeltuer-mini-kuehlschrank-dsf-48d6e-83-5-cm-hoch-44-5-cm-breit-6-stufigem-thermostat-kuehlfach-39-db-fuer-schlafzimmer-buero-S0BF0096/,Smad Table Top Kühlschrank reversibler Einzeltür Mini-Kühlschrank DSF-48D6E,,,Smad,"129,00 €","179,00 €",-28%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,6,4.5,E,https://i.otto.de/i/otto/8695f004-8668-481f-9608-ea3236bb116e?$dv_energieetikett$,https://d.otto.de/files/4ce797df-9bae-4ee8-b8fa-b88ea01e89b9.pdf,"{""B/H/T"": ""45 x 51 x 45 cm"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,157,,main
topseller_api,2,109,183,183,183,183,organic,True,S05GJ0W8,S05GJ0W8YRMY,,https://www.otto.de/p/respekta-kuehl-gefrierkombination-bento-14120000001252-eek-d-211-l-gesamtnutzinhalt-gefrierfach-S05GJ0W8/,RESPEKTA Kühl-/Gefrierkombination Bento 14120000001252,,,RESPEKTA,"370,00 €","779,00 €",-53%,,,lieferbar - in 8-10 Werktagen bei dir,Available - at your door in 8-10 working days,,,D,https://i.otto.de/i/otto/d7d14fcc-ffc4-4a35-b098-3f618a4e006b?$dv_energieetikett$,https://d.otto.de/files/4e5a2f38-0bd1-4f81-b619-c1565236a30b.pdf,"{""Kapazität Kühlen"": ""170 l"", ""Kapazität Frieren"": ""41 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,158,,main
topseller_api,2,109,185,185,185,185,organic,True,2084810325,2084810326,,https://www.otto.de/p/hisense-kuehlschrank-rl370k3aic-185-6-cm-hoch-59-5-cm-breit-kitchenfit-passt-sich-nahtlos-deiner-kueche-an-2084810325/,Hisense Kühlschrank RL370K3AIC,,,Hisense,"769,00 €","1.119,00 €",-31%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,C,https://i.otto.de/i/otto/8d7d8f96-85ba-5a00-b5a7-1bd3fe7f449c?$dv_energieetikett$,https://d.otto.de/files/49a62aba-8925-51bb-9d0c-aa88d8bcd6b2.pdf,"{""B/H/T"": ""59,5 x 185,6 x 60 cm"", ""Kapazität Kühlen"": ""372 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,159,,main
topseller_api,2,109,186,186,186,186,organic,True,1867539748,1867540534,,https://www.otto.de/p/lg-kuehlschrank-glm71mccsx-186-cm-hoch-59-5-cm-breit-larder-freezer-1867539748/,LG Kühlschrank GLM71MCCSX,,,LG,"999,00 €","1.499,00 €",-33%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,8,4.5,C,https://i.otto.de/i/otto/65a99a86-27ba-5bd0-8ee1-90998f26fbe9?$dv_energieetikett$,https://d.otto.de/files/2b337c1c-5338-5677-900a-b3a26e099813.pdf,"{""B/H/T"": ""59,5 x 186 x 70,7 cm"", ""Kapazität Kühlen"": ""386 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""37 dB(A)""}",,,ref_type_keyword,True,160,,main
topseller_api,2,109,187,187,187,187,organic,True,C1955784277,1955784953,,https://www.otto.de/p/privileg-kuehlschrank-pr48rm-112w-85-cm-hoch-47-5-cm-breit-88-l-kuehlschrank-ideal-fuer-1-person-oder-als-zweitgeraet-C1955784277/,Privileg Kühlschrank PR48RM 112W,,,Privileg,"179,00 €","239,00 €",-25%,,,leider ausverkauft,Sold out,2,5.0,E,https://i.otto.de/i/otto/3a754abd-408c-582b-93dc-50eee8a3a1d4?$dv_energieetikett$,https://d.otto.de/files/32906dcb-de58-5c4b-aaeb-f80d8c659ea1.pdf,"{""B/H/T"": ""47,5 x 85 x 44,5 cm"", ""Kapazität Kühlen"": ""88 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,161,,main
topseller_api,2,109,189,189,189,189,organic,True,C1897349833,1897350325,,https://www.otto.de/p/bauknecht-einbaukuehlschrank-bksi-12gf3d-122-cm-hoch-55-7-cm-breit-dynamic-intelligence-C1897349833/,BAUKNECHT Einbaukühlschrank BKSI 12GF3D,,,BAUKNECHT,"564,08 €","1.139,00 €",-50%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,6,4.0,D,https://i.otto.de/i/otto/fdfa2e47-292b-5178-bce4-f29f171dfeb6?$dv_energieetikett$,https://d.otto.de/files/fad3b40a-a842-5a19-8a54-390850d2e322.pdf,"{""B/H/T"": ""55,7 x 122 x 54,5 cm"", ""Kapazität Kühlen"": ""171 l"", ""Kapazität Frieren"": ""18 l"", ""Betriebsgeräusch"": ""34 dB(A)""}",,,ref_type_keyword,True,162,,main
topseller_api,2,109,190,190,190,190,organic,True,2084810230,2084810231,,https://www.otto.de/p/gorenje-kuehlschrank-rn618c6x6wf-185-6-cm-hoch-59-5-cm-breit-kitchenfit-passt-sich-nahtlos-deiner-kueche-an-2084810230/,GORENJE Kühlschrank RN618C6X6WF,,,GORENJE,"729,00 €","909,00 €",-20%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,4,5.0,C,https://i.otto.de/i/otto/abb234e6-abc8-5646-8c5c-fe65293678e6?$dv_energieetikett$,https://d.otto.de/files/a504e64d-cee1-532e-9170-57a266ec41d3.pdf,"{""B/H/T"": ""59,5 x 185,6 x 60 cm"", ""Kapazität Kühlen"": ""372 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,163,,main
topseller_api,2,109,191,191,191,191,organic,True,1794488445,1794489812,,https://www.otto.de/p/hanseatic-side-by-side-hsbs17590bbi-179-3-cm-hoch-91-cm-breit-inkl-3-jahre-herstellergarantie-1794488445/,Hanseatic Side-by-Side HSBS17590BI,,,Hanseatic,"979,99 €","1.499,00 €",-35%,,,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,33,4.5,B,https://i.otto.de/i/otto/172e36fd-c1f1-59c7-b292-777843017de6?$dv_energieetikett$,https://d.otto.de/files/f108321b-9b83-5042-ba0e-c620f7d089ed.pdf,"{""B/H/T"": ""91 x 179,3 x 69,8 cm"", ""Kapazität Kühlen"": ""379 l"", ""Kapazität Frieren"": ""213 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,164,,main
topseller_api,2,109,192,192,192,192,sponsored,True,S0QCA0J2,S0QCA0J2AWD9,sponsored,https://www.otto.de/p/klarstein-kuehl-gefrierkombination-10045829-83-1-cm-hoch-45-cm-breit-kuehl-gefrierschrank-mini-fridge-haus-getraenkekuehlschrank-S0QCA0J2/,Klarstein Kühl-/Gefrierkombination 10045829,Gesponsert,Sponsored,Klarstein,"250,99 €","326,99 €",-23%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/c9a50a77-6982-5bde-8f00-9639b2c32678?$dv_energieetikett$,https://d.otto.de/files/4db6a582-27c5-5965-8f32-db4c80a4046d.pdf,"{""B/H/T"": ""45 x 83.1 x 49 cm"", ""Kapazität Kühlen"": ""91 l"", ""Betriebsgeräusch"": ""41 dB(A)""}",,,ref_type_keyword,True,165,,main
topseller_api,2,109,193,193,193,193,organic,True,1910775992,1910776009,,https://www.otto.de/p/gorenje-kuehl-gefrierkombination-nrk620b61bx4ot-200-cm-hoch-60-cm-breit-kein-abtauen-dank-nofrostplus-crispzone-mit-feuchteregulierung-1910775992/,GORENJE Kühl-/Gefrierkombination NRK620B61W4OT,,,GORENJE,"569,00 €","999,00 €",-43%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,200,4.5,B,https://i.otto.de/i/otto/bf0d1fe1-a537-52e1-8929-5d0c0cd1d9f8?$dv_energieetikett$,https://d.otto.de/files/3f9abe91-816c-5691-acd2-2a4b2979d9eb.pdf,"{""B/H/T"": ""60 x 200 x 59,2 cm"", ""Kapazität Kühlen"": ""235 l"", ""Kapazität Frieren"": ""96 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,166,,main
topseller_api,2,109,194,194,194,194,organic,True,C1976513657,1976515010,,https://www.otto.de/p/bauknecht-kuehl-gefrierkombination-bhk2-6494-x6e-7295848901-192-cm-hoch-70-cm-breit-xxl-volumen-mit-490-liter-nofrost-C1976513657/,BAUKNECHT Kühl-/Gefrierkombination BHK2 6494 X6E 7295848901,,,BAUKNECHT,"799,00 €","1.039,00 €",-23%,,,lieferbar in 3 Wochen,Available in 3 weeks,6,4.5,C,https://i.otto.de/i/otto/901ed8e6-dd7c-52c7-80dd-225442f4bb3c?$dv_energieetikett$,https://d.otto.de/files/f61c9ce0-f752-5eeb-9bfa-e46cfc37837a.pdf,"{""B/H/T"": ""70 x 192 x 74,5 cm"", ""Kapazität Kühlen"": ""340 l"", ""Kapazität Frieren"": ""150 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,167,,main
topseller_api,2,109,197,197,197,197,organic,True,1839225570,1839225571,,https://www.otto.de/p/miele-kuehlschrank-ks-4383-dd-185-5-cm-hoch-59-7-cm-breit-1839225570/,Miele Kühlschrank KS 4383 DD,,,Miele,"1.009,00 €","1.149,00 €",-12%,,,lieferbar in 3 Wochen,Available in 3 weeks,5,5.0,D,https://i.otto.de/i/otto/948b8bce-24d3-5043-9f73-d15851b2964d?$dv_energieetikett$,https://d.otto.de/files/f4a2b288-2529-5d74-a30d-ad0bcb5d826e.pdf,"{""B/H/T"": ""59,7 x 185,5 x 67,5 cm"", ""Kapazität Kühlen"": ""399 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",,,ref_type_keyword,True,168,,main
topseller_api,2,109,198,198,198,198,organic,True,C873775593,S04G60ZXKL7R,,https://www.otto.de/p/amica-table-top-kuehlschrank-kb-15150-w-50-cm-hoch-48-cm-breit-C873775593/,Amica Table Top Kühlschrank KB 15150 W,,,Amica,"119,90 €",,,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,21,4.0,E,https://i.otto.de/i/otto/ad0e7ef4-4e60-5aaf-8f87-36215983b57c?$dv_energieetikett$,https://d.otto.de/files/1b375f4c-1844-5a87-b7e8-e34e617c390d.pdf,"{""B/H/T"": ""48 x 50 x 44,5 cm"", ""Kapazität Kühlen"": ""45 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,169,,main
topseller_api,2,109,199,199,199,199,organic,True,1687958922,1687958943,,https://www.otto.de/p/hanseatic-kuehl-gefrierkombination-hkgkb20060bnfi-201-7-cm-hoch-59-5-cm-breit-inkl-3-jahre-herstellergarantie-1687958922/,Hanseatic Kühl-/Gefrierkombination HKGKB20060BNFI,,,Hanseatic,"599,99 €","899,00 €",-33%,Sehr beliebt,Very popular,lieferbar in 3 Wochen,Available in 3 weeks,67,5.0,B,https://i.otto.de/i/otto/33f5980f-be80-5ff4-b4f6-b4ff4d630e5d?$dv_energieetikett$,https://d.otto.de/files/e459d239-792a-5372-a439-8cb905524de0.pdf,"{""B/H/T"": ""59,5 x 201,7 x 57,9 cm"", ""Kapazität Kühlen"": ""238 l"", ""Kapazität Frieren"": ""98 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,170,,main
topseller_api,2,109,200,200,200,200,organic,True,C2025045753,2025045754,,https://www.otto.de/p/beko-kuehl-gefrierkombination-b5rcna406dhxb1-203-5-cm-hoch-59-5-cm-breit-C2025045753/,BEKO Kühl-/Gefrierkombination B5RCNA406DHXB1,,,BEKO,"549,00 €",,,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,3,5.0,C,https://i.otto.de/i/otto/91fd9319-e478-5bb9-8049-92b3ab1c6bc3?$dv_energieetikett$,https://d.otto.de/files/d54001d8-3d43-5598-9d1e-0ca1ad454579.pdf,"{""B/H/T"": ""59,5 x 203,5 x 66,3 cm"", ""Kapazität Kühlen"": ""249 l"", ""Kapazität Frieren"": ""106 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,171,,main
topseller_api,2,109,201,201,201,201,organic,True,CS07ID01Y,S0VBB0AKD3RF,,https://www.otto.de/p/pkm-kuehlschrank-ew-khks93-84-cm-hoch-47-5-cm-breit-freistehender-kuehlschrank-mit-94l-rauminhalt-CS07ID01Y/,PKM Kühlschrank EW KHKS93,,,PKM,"159,90 €","289,00 €",-45%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,23,4.0,E,https://i.otto.de/i/otto/211dc206-cb4a-445d-90ca-7b116e9a63e8?$dv_energieetikett$,https://d.otto.de/files/a0f0f633-78ea-4e41-857f-efeffb82f637.pdf,"{""B/H/T"": ""47.5 x 84 x 45 cm"", ""Kapazität Kühlen"": ""94 l""}",,,ref_type_keyword,True,172,,main
topseller_api,2,109,202,202,202,202,organic,True,C1211952698,1211952791,,https://www.otto.de/p/aeg-kuehl-gefrierkombination-5000-coldsense-rdb424e1ax-143-4-cm-hoch-55-cm-breit-tueranschlag-wechselbar-C1211952698/,AEG Kühl-/Gefrierkombination 5000 ColdSense RDB424E1AW,,,AEG,"499,00 €","799,00 €",-38%,,,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,22,4.5,E,https://i.otto.de/i/otto/94939af9-6389-567a-998c-56b0690d7652?$dv_energieetikett$,https://d.otto.de/files/872373a1-32ea-5409-8391-1696f779051e.pdf,"{""B/H/T"": ""55 x 143,4 x 54,7 cm"", ""Kapazität Kühlen"": ""164 l"", ""Kapazität Frieren"": ""41 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,173,,main
topseller_api,2,109,203,203,203,203,organic,True,1839585548,1839585623,,https://www.otto.de/p/beko-kuehl-gefrierkombination-rcsa406k60xbn-202-5-cm-hoch-59-5-cm-breit-kein-manuelles-abtauen-mehr-dank-automatischer-abtauung-1839585548/,BEKO Kühl-/Gefrierkombination RCSA406K60XBN,,,BEKO,"499,00 €","889,00 €",-44%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,92,4.5,C,https://i.otto.de/i/otto/4b824c3f-7c50-5198-94da-334819e3b162?$dv_energieetikett$,https://d.otto.de/files/7b19d312-f56a-5905-804e-da77474581dd.pdf,"{""B/H/T"": ""59,5 x 202,5 x 67 cm"", ""Kapazität Kühlen"": ""266 l"", ""Kapazität Frieren"": ""120 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,174,,main
topseller_api,2,109,204,204,204,204,organic,True,2056536279,2056536280,,https://www.otto.de/p/lg-kuehl-gefrierkombination-serie-7-gbbs727aev-203-cm-hoch-59-7-cm-breit-vollintegrierbarer-kuehlschrank-dank-frontaler-luftzufuhr-und-abluft-2056536279/,LG Kühl-/Gefrierkombination Serie 7 GBBS727AEV,,,LG,"1.099,00 €","1.599,00 €",-31%,,,lieferbar in 3 Wochen,Available in 3 weeks,2,5.0,A,https://i.otto.de/i/otto/0534524d-fdcc-5f4e-a548-97a761b830c1?$dv_energieetikett$,https://d.otto.de/files/74a1a93c-3650-5082-8d59-87ca917842ce.pdf,"{""B/H/T"": ""59,7 x 203 x 67,4 cm"", ""Kapazität Kühlen"": ""262 l"", ""Kapazität Frieren"": ""113 l"", ""Betriebsgeräusch"": ""29 dB(A)""}",,,ref_type_keyword,True,175,,main
topseller_api,2,109,205,205,205,205,organic,True,C701211885,701211886,,https://www.otto.de/p/amica-kuehl-gefrierkombination-kgcr-387-100-ms-181-cm-hoch-55-cm-breit-C701211885/,Amica Kühl-/Gefrierkombination KGCR 387 100R,,,Amica,"459,00 €","1.429,00 €",-68%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,147,4.5,E,https://i.otto.de/i/otto/2e4b790a-4c17-5960-be84-64340304eff1?$dv_energieetikett$,https://d.otto.de/files/583630ea-8dbd-5fb5-a29b-28e82ac10046.pdf,"{""B/H/T"": ""55 x 181 x 61,5 cm"", ""Kapazität Kühlen"": ""181 l"", ""Kapazität Frieren"": ""63 l"", ""Betriebsgeräusch"": ""43 dB(A)""}",,,ref_type_keyword,True,176,,main
topseller_api,2,109,206,206,206,206,organic,True,1680432163,1795147814,,https://www.otto.de/p/gorenje-kuehlschrank-r619csxl6-185-cm-hoch-59-5-cm-breit-mit-einem-26-l-kaltlagerfach-1680432163/,GORENJE Kühlschrank R619CSXL6,,,GORENJE,"779,00 €","1.039,00 €",-25%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,35,4.5,C,https://i.otto.de/i/otto/bd491884-6e02-5d60-ac41-50bef044c4a6?$dv_energieetikett$,https://d.otto.de/files/577446b9-4fac-5390-a227-dd8e33be1d3f.pdf,"{""B/H/T"": ""59,5 x 185 x 77,5 cm"", ""Kapazität Kühlen"": ""384 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""38 dB(A)""}",,,ref_type_keyword,True,177,,main
topseller_api,2,109,207,207,207,207,organic,True,S03DM011,S03DM011E8H5,,https://www.otto.de/p/frigelux-kuehl-gefrierkombination-rf218rraplusplus-retro-design-S03DM011/,FrigeluX Kühl-/Gefrierkombination RF218RRA++,,,FrigeluX,"399,00 €","699,00 €",-43%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,,,E,https://i.otto.de/i/otto/c4a37262-f0b3-4b29-a5d9-9d7ad5c343f8?$dv_energieetikett$,https://d.otto.de/files/dfb3a522-0ebe-421d-b8a0-2d13d60bab50.pdf,"{""Kapazität Kühlen"": ""194 l"", ""Kapazität Frieren"": ""24 l""}",,,ref_type_keyword,True,178,,main
topseller_api,2,109,208,208,208,208,organic,True,2056536123,2056536126,,https://www.otto.de/p/lg-kuehl-gefrierkombination-serie-7-gbbw726aev-203-cm-hoch-69-7-cm-breit-vollintegrierbarer-kuehlschrank-dank-frontaler-luftzufuhr-und-abluft-2056536123/,LG Kühl-/Gefrierkombination Serie 7 GBBW726AEV,,,LG,"1.399,00 €","1.799,00 €",-22%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,3,4.0,A,https://i.otto.de/i/otto/037362b2-8dec-555e-8462-546f770c3f9c?$dv_energieetikett$,https://d.otto.de/files/a12c800d-fffd-5572-a6b6-a754eb727dc0.pdf,"{""B/H/T"": ""69,7 x 203 x 70,4 cm"", ""Kapazität Kühlen"": ""326 l"", ""Kapazität Frieren"": ""140 l"", ""Betriebsgeräusch"": ""29 dB(A)""}",,,ref_type_keyword,True,179,,main
topseller_api,2,109,209,209,209,209,organic,True,1688597543,1688598170,,https://www.otto.de/p/hanseatic-french-door-hfd18983cbi-189-8-cm-hoch-83-3-cm-breit-inkl-3-jahre-herstellergarantie-1688597543/,Hanseatic French Door HFD18983CI,,,Hanseatic,"999,99 €","1.699,00 €",-41%,Sehr beliebt,Very popular,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,147,4.5,C,https://i.otto.de/i/otto/6e9cbd5b-f77e-5669-a5ef-3f2ea2a56f27?$dv_energieetikett$,https://d.otto.de/files/4f9c32d3-ed3f-5572-9e28-c175b8cab69f.pdf,"{""B/H/T"": ""83,3 x 189,8 x 65,3 cm"", ""Kapazität Kühlen"": ""347 l"", ""Kapazität Frieren"": ""169 l""}",,,ref_type_keyword,True,180,,main
topseller_api,2,109,210,210,210,210,organic,True,CS052W022,S052W022FYRH,,https://www.otto.de/p/bomann-kuehlschrank-kb-7245-50-cm-hoch-44-5-cm-breit-mini-kuehlschrank-45l-m-gefrierfach-leise-kuehlbox-CS052W022/,BOMANN Kühlschrank KB 7245,,,BOMANN,"119,00 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,7,4.0,E,https://i.otto.de/i/otto/93d29bbd-6bec-425e-b73a-3e020317f3ca?$dv_energieetikett$,https://d.otto.de/files/855514c0-001e-4f12-8d11-b13ebd461750.pdf,"{""B/H/T"": ""44.5 x 50 x 46.8 cm"", ""Kapazität Frieren"": ""4 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,181,,main
topseller_api,2,109,211,211,211,211,organic,True,2055104169,2055104170,,https://www.otto.de/p/samsung-side-by-side-rs4000-rs57dg410em9-178-cm-hoch-91-2-cm-breit-mit-wasserspender-no-frostplus-ai-energy-mode-spacemax-2055104169/,Samsung Side-by-Side RS4000 RS57DG410EM9,,,Samsung,"879,00 €","1.299,00 €",-32%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,,,E,https://i.otto.de/i/otto/01fe1e46-8e6a-51b3-8ef8-a68ae1822e5b?$dv_energieetikett$,https://d.otto.de/files/36c23b02-4dff-59eb-8169-3dd172d84f5c.pdf,"{""B/H/T"": ""91,2 x 178 x 65,4 cm"", ""Kapazität Kühlen"": ""370 l"", ""Kapazität Frieren"": ""208 l"", ""Betriebsgeräusch"": ""37 dB(A)""}",,,ref_type_keyword,True,182,,main
