source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,2,109,206,206,206,206,organic,True,C2087551503,2087551504,,https://www.otto.de/p/hisense-43e7s-pro-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-C2087551503/,Hisense 43E7S PRO QLED-Fernseher,,,Hisense,"399,00 €","699,00 €",-43%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,3,5.0,F,https://i.otto.de/i/otto/e7fc8f8d-33a5-5970-9c26-e66af27c3c10?$dv_energieetikett$,https://d.otto.de/files/02ee879a-bcf0-5f8e-96d4-5a8b28d79dda.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,,tv_product_signature,True,154,,main
topseller_api,2,109,208,208,208,208,organic,True,2093626184,2093626185,,https://www.otto.de/p/lg-55qned71b6b-qned-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-2093626184/,LG 55QNED71B6B QNED-Fernseher,,,LG,"479,00 €","849,00 €",-44%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,2,5.0,E,https://i.otto.de/i/otto/bd239bc3-8145-5341-aeeb-a1c291c4c13c?$dv_energieetikett$,https://d.otto.de/files/c595ba65-8f44-5c8d-8cf6-0c3d8508420f.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QNED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_keyword,True,155,,main
topseller_api,2,109,209,209,209,209,organic,True,C1970617971,1970617972,,https://www.otto.de/p/philips-75pus8500-12-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-ambilight-pixel-precise-uhd-hdr10plus-kompatibel-gaming-dolby-atmos-C1970617971/,Philips 75PUS8500/12 LED-Fernseher,,,Philips,"799,00 €","1.499,00 €",-47%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,26,4.5,E,https://i.otto.de/i/otto/55c8008b-531e-5b20-8cf7-719d50f29a76?$dv_energieetikett$,https://d.otto.de/files/4a924570-43a5-5a1d-8476-0a7cfc672769.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,156,,main
topseller_api,2,109,211,211,211,211,organic,True,2054176328,2054176329,,https://www.otto.de/p/sharp-4t-c85hpx-qled-fernseher-215-cm-85-zoll-4k-ultra-hd-smart-tv-google-tv-2054176328/,Sharp 4T-C85HPx QLED-Fernseher,,,Sharp,"839,00 €","1.499,00 €",-44%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,3,5.0,E,https://i.otto.de/i/otto/ae6ae7ac-6eab-525a-97c8-c5e2d46ff755?$dv_energieetikett$,https://d.otto.de/files/e6e148ff-bf37-5bba-927b-6df0d3a73ac0.pdf,"{""Diagonale"": ""215 cm/85 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,157,,main
topseller_api,2,109,212,212,212,212,organic,True,1970617937,1970617939,,https://www.otto.de/p/philips-55pus7800-12-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-pixel-precise-ultra-hd-hdr10plus-hlg-dolby-atmos-dts-x-sound-1970617937/,Philips 55PUS7800/12 QLED-Fernseher,,,Philips,"379,00 €","749,00 €",-49%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,31,4.0,E,https://i.otto.de/i/otto/aaf18bb7-5712-5e07-ab80-8a4b1a4cab8d?$dv_energieetikett$,https://d.otto.de/files/595fb6a5-cf1d-5053-8e5d-484758c85c55.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,158,,main
topseller_api,2,109,213,213,213,213,organic,True,2092091215,2092091217,,https://www.otto.de/p/philips-40pfs6050-12-led-fernseher-101-cm-40-zoll-full-hd-smart-tv-2092091215/,Philips 40PFS6050/12 LED-Fernseher,,,Philips,"264,99 €","379,00 €",-30%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,4,5.0,E,https://i.otto.de/i/otto/02a9bf2f-cbfd-506c-8011-3937df8cab05?$dv_energieetikett$,https://d.otto.de/files/f709ad42-a132-5cf7-a612-2e774482b53e.pdf,"{""Diagonale"": ""101 cm/40 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,159,,main
topseller_api,2,109,214,214,214,214,organic,True,2030501540,2030501541,,https://www.otto.de/p/lg-27tq615s-led-fernseher-69-cm-27-zoll-full-hd-smart-tv-2030501540/,LG 27TQ615S LED-Fernseher,,,LG,"191,65 €","229,00 €",-16%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,12,5.0,E,https://i.otto.de/i/otto/5fccd07d-abcd-509d-b6d9-a2c953dd5340?$dv_energieetikett$,https://d.otto.de/files/0d0c0eea-d5f1-5fb9-b978-ed199a9bb0af.pdf,"{""Diagonale"": ""69 cm/27 Zoll"", ""Bildschirmtechnologie"": ""Direct-LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,160,,main
topseller_api,2,109,215,215,215,215,organic,True,C1980401047,1980401048,,https://www.otto.de/p/philips-75pus7000-12-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-pixel-precise-uhd-hdr10plus-dolby-atmos-dts-x-sound-gaming-C1980401047/,Philips 75PUS7000/12 LED-Fernseher,,,Philips,"639,99 €","1.099,00 €",-42%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,6,3.5,E,https://i.otto.de/i/otto/0d41cb41-965f-5ecb-ada6-aff756dc773c?$dv_energieetikett$,https://d.otto.de/files/e6a0c82f-8f50-584d-a2ec-818aef598557.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,161,,main
topseller_api,2,109,219,219,219,219,organic,True,1971749053,1971749054,,https://www.otto.de/p/sony-kd-43x75wl-led-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-google-tv-plus-ht-s20r-5-1-kanal-soundbar-1971749053/,Sony KD-43X75WL LED-Fernseher,,,Sony,"599,00 €","948,00 €",-37%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,2,5.0,G,https://i.otto.de/i/otto/47733339-bc96-53b0-8695-c39b68bd400c?$dv_energieetikett$,https://d.otto.de/files/a82667e3-6339-53dc-a514-37f83732071b.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,162,,main
topseller_api,2,109,220,220,220,220,organic,True,C1968873819,1968873820,,https://www.otto.de/p/lg-oled42c5elb-oled-fernseher-106-cm-42-zoll-4k-ultra-hd-smart-tv-C1968873819/,LG OLED42C5ELB OLED-Fernseher,,,LG,"699,00 €","1.699,00 €",-59%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,16,5.0,G,https://i.otto.de/i/otto/00bd2c96-a9f1-5949-b632-dc1c3006d1db?$dv_energieetikett$,https://d.otto.de/files/ecf28de4-820d-593d-b2e2-e705f1486d95.pdf,"{""Diagonale"": ""106 cm/42 Zoll"", ""Bildschirmtechnologie"": ""OLED evo"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,163,,main
topseller_api,2,109,221,221,221,221,organic,True,2071066897,2071066898,,https://www.otto.de/p/sharp-4t-c50jpx-qled-mini-led-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-google-tv-2071066897/,Sharp 4T-C50JPx QLED Mini LED-Fernseher,,,Sharp,"331,06 €","699,00 €",-53%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,8,4.0,E,https://i.otto.de/i/otto/0a3dfd0f-c538-5932-b3b4-41da51f09788?$dv_energieetikett$,https://d.otto.de/files/c6e582b8-d9b9-5c7d-8b1b-7a72b266ef15.pdf,"{""Diagonale"": ""126 cm/50 Zoll"", ""Bildschirmtechnologie"": ""QLED Mini LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,164,,main
topseller_api,2,109,222,222,222,222,organic,True,C2040891226,S02FW03ZMV7A,,https://www.otto.de/p/sharp-1t-c24gdx-led-fernseher-60-cm-24-zoll-hd-ready-smart-tv-C2040891226/,Sharp 1T-C24GDx LED-Fernseher,,,Sharp,"149,00 €","229,00 €",-35%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,26,3.5,E,https://i.otto.de/i/otto/896f5732-2ad6-5d52-81b3-e302628ecbcf?$dv_energieetikett$,https://d.otto.de/files/3a477d4d-dc48-5815-9622-3dfca4446067.pdf,"{""Diagonale"": ""60 cm/24 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD ready"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,165,,main
topseller_api,2,109,223,223,223,223,organic,True,C1970617953,1970617954,,https://www.otto.de/p/philips-43pus9000-12-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-ambilight-p5-picture-engine-dolby-vision-atmos-gaming-alexa-C1970617953/,Philips 43PUS9000/12 QLED-Fernseher,,,Philips,"469,00 €","999,00 €",-53%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,9,4.5,F,https://i.otto.de/i/otto/5406a5ae-5f73-5f51-9132-73fcd1fe6094?$dv_energieetikett$,https://d.otto.de/files/d63e681c-6468-520c-9681-9fcab2148898.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,166,,main
topseller_api,2,109,226,226,226,226,organic,True,1970617936,1970617938,,https://www.otto.de/p/philips-50pus9000-12-qled-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-ambilight-p5-picture-engine-dolby-vision-dolby-atmos-gaming-alexa-1970617936/,Philips 50PUS9000/12 QLED-Fernseher,,,Philips,"519,00 €","1.099,00 €",-53%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,17,4.5,F,https://i.otto.de/i/otto/6b982200-2cb9-514a-8502-1c0e78a892ba?$dv_energieetikett$,https://d.otto.de/files/13e66d6e-ba30-5370-95da-19fdd8dfca70.pdf,"{""Diagonale"": ""126 cm/50 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,167,,main
topseller_api,2,109,228,228,228,228,organic,True,2093628274,2093628275,,https://www.otto.de/p/tcl-65t69cx1-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-google-tv-2093628274/,TCL 65T69CX1 QLED-Fernseher,,,TCL,"479,00 €","799,00 €",-40%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,F,https://i.otto.de/i/otto/59564d3f-82f8-55c0-a177-ffac3c45a163?$dv_energieetikett$,https://d.otto.de/files/92c53626-8572-5be7-beac-3311985851a9.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,168,,main
topseller_api,2,109,229,229,229,229,organic,True,C1605148052,1605148053,,https://www.otto.de/p/lg-32lq63006la-lcd-led-fernseher-80-cm-32-zoll-full-hd-smart-tv-C1605148052/,LG 32LQ63006LA LCD-LED Fernseher,,,LG,"199,00 €","399,00 €",-50%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,156,4.5,F,https://i.otto.de/i/otto/b45555d6-bc69-56e2-a522-c5c3badf1635?$dv_energieetikett$,https://d.otto.de/files/d1001bca-9e16-5d76-a869-eb75c417511e.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,169,,main
topseller_api,2,109,230,230,230,230,organic,True,S0IES03H,S0IES03HV8AO,,https://www.otto.de/p/dyon-ultimax-40f-ti-led-fernseher-100-cm-40-zoll-full-hd-smart-tv-40-full-hd-smart-tv-mit-samsung-tv-plus-gaming-und-tv-hub-S0IES03H/,Dyon Ultimax 40F-TI LED-Fernseher,,,Dyon,"179,99 €","239,99 €",-25%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,12,5.0,F,https://i.otto.de/i/otto/48aced7e-8396-5edc-aded-7dfeaa15cd62?$dv_energieetikett$,https://d.otto.de/files/27198543-a57b-5ef8-833a-3bec71db1304.pdf,"{""Diagonale"": ""100 cm/40 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV""}",,,tv_product_signature,True,170,,main
topseller_api,2,109,231,231,231,231,organic,True,2093626054,2093626055,,https://www.otto.de/p/lg-27lb70006la-dled-fernseher-68-cm-27-zoll-full-hd-smart-tv-2093626054/,LG 27LB70006LA DLED-Fernseher,,,LG,"249,00 €",,,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,E,https://i.otto.de/i/otto/33a68133-4b24-599e-803a-e399330cffb8?$dv_energieetikett$,https://d.otto.de/files/6fcc113c-0f1c-521d-bbf2-227da318c833.pdf,"{""Diagonale"": ""68 cm/27 Zoll"", ""Bildschirmtechnologie"": ""Direct-LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,171,,main
topseller_api,2,109,233,233,233,233,organic,True,C2008708693,2008708694,,https://www.otto.de/p/sharp-4t-c43hp5265eb-led-fernseher-43-zoll-4k-uhd-google-tv-43-zoll-4k-uhd-qled-display-C2008708693/,Sharp 4T-C43HPx QLED-Fernseher,,,Sharp,"234,99 €","549,00 €",-57%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,9,3.5,G,https://i.otto.de/i/otto/a781d6c7-6023-5957-ab35-6aca252a2efd?$dv_energieetikett$,https://d.otto.de/files/f8f20264-2a37-56f1-b00d-9aa5a3a0a698.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,172,,main
topseller_api,2,109,234,234,234,234,organic,True,1975567629,1975567632,,https://www.otto.de/p/samsung-gu50u8079fu-led-fernseher-125-cm-50-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567629/,Samsung GU50U8079FU LED-Fernseher,,,Samsung,"407,77 €","849,00 €",-52%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,30,4.5,G,https://i.otto.de/i/otto/822af114-4610-52fe-9aef-2c280cd80d51?$dv_energieetikett$,https://d.otto.de/files/11c45423-ca05-5420-8aa2-788f6978e1a6.pdf,"{""Diagonale"": ""125 cm/50 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,173,,main
topseller_api,2,109,236,236,236,236,organic,True,1975567585,1975567590,,https://www.otto.de/p/samsung-gq65q8faau-qled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-quantum-hdrplus-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567585/,Samsung GQ65Q8FAAU QLED-Fernseher,,,Samsung,"649,00 €","1.399,00 €",-54%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,15,4.5,E,https://i.otto.de/i/otto/7a416e1b-aaa6-5e5f-8820-b8008fc35abe?$dv_energieetikett$,https://d.otto.de/files/5d4ac85b-0491-50e0-bbfc-b931b6d3956f.pdf,"{""Diagonale"": ""163 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,174,,main
topseller_api,2,109,238,238,238,238,organic,True,1970862216,1970862217,,https://www.otto.de/p/sony-k-75s3-75-bravia-3-dled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-google-tv-x-balanced-speaker-dolby-vision-atmos-imax-google-apple-cast-game-1970862216/,Sony K-75S3 75“ BRAVIA 3 DLED-Fernseher,,,Sony,"999,00 €","1.499,00 €",-33%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,2,5.0,E,https://i.otto.de/i/otto/15909ab5-43ab-53d5-b5f8-7838c923457a?$dv_energieetikett$,https://d.otto.de/files/efdc1481-bee8-533a-8df4-8a5f525398bf.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""Direct-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,175,,main
topseller_api,2,109,239,239,239,239,organic,True,C1968873900,1968873901,,https://www.otto.de/p/lg-oled55g57lw-oled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C1968873900/,LG OLED55G57LW OLED-Fernseher,,,LG,"1.099,00 €","2.799,00 €",-61%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,2,5.0,E,https://i.otto.de/i/otto/2c8be715-4a4d-5755-a713-becc387dd89b?$dv_energieetikett$,https://d.otto.de/files/72c43dbd-ab34-5e4a-80dd-db6147c717db.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""OLED evo"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,176,,main
topseller_api,3,218,242,242,242,242,sponsored,True,C1397609927,1397609928,sponsored,https://www.otto.de/p/sony-kd-32w800-1-lcd-led-fernseher-80-cm-32-zoll-wxga-android-tv-bravia-hd-heady-smart-tv-triple-tuner-hdr-1397609927/,Sony KD-32W800/1 LCD-LED Fernseher,Gesponsert,Sponsored,Sony,"339,24 €","449,00 €",-24%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,65,4.0,F,https://i.otto.de/i/otto/05fe3380-66f0-54d9-9f78-60fd2571e955?$dv_energieetikett$,https://d.otto.de/files/466fe621-0cbf-58d2-83a4-067656a43986.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LCD"", ""Auflösung"": ""WXGA"", ""Internetfähigkeit"": ""Android TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,177,,main
topseller_api,3,218,244,244,244,244,organic,True,C1970618116,1970618117,,https://www.otto.de/p/philips-65pus9000-12-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-ambilight-p5-picture-engine-dolby-vision-dolby-atmos-gaming-alexa-C1970618116/,Philips 65PUS9000/12 QLED-Fernseher,,,Philips,"749,00 €","1.599,00 €",-53%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,33,4.5,E,https://i.otto.de/i/otto/59a392a8-3a45-583f-8d50-7ba4977b385a?$dv_energieetikett$,https://d.otto.de/files/03051ea3-22a3-5e2f-b73b-378490620799.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",Sehr beliebt,Very popular,tv_product_signature,True,178,,main
topseller_api,3,218,247,247,247,247,organic,True,S0PGK0L2,S0PGK0L2P32P,,https://www.otto.de/p/cello-ctrav-27tz-led-fernseher-68-5-cm-27-zoll-full-hd-smart-tv-lan-wlan-streaming-apps-triple-tuner-pitch-perfect-sound-samsung-gaming-hub-S0PGK0L2/,Cello CTrav-27TZ LED-Fernseher,,,Cello,"299,99 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/a2b49cd4-0a14-4465-8413-779807133f71?$dv_energieetikett$,https://d.otto.de/files/945e034c-a612-45b5-88b6-14a1f7f89949.pdf,"{""Diagonale"": ""68,5 cm/27 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart‑TV, LAN, WLAN, Streaming‑Apps"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,179,,main
topseller_api,3,218,252,252,252,252,organic,True,S0EIW0CO,SUDSPGNB8X89,,https://www.otto.de/p/cello-c3220f-led-fernseher-81-28-cm-32-zoll-hd-ready-S0EIW0CO/,Cello C3220F LED-Fernseher,,,Cello,"219,99 €","299,00 €",-26%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/46ff7791-7463-40d6-a1a5-0f9da33ba6b5?$dv_energieetikett$,https://d.otto.de/files/71f38455-1d83-4655-87dd-854a540c93eb.pdf,"{""Diagonale"": ""81,28 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD-Ready"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,180,,main
topseller_api,3,218,253,253,253,253,organic,True,S0XFM0JD,S0XFM0JD9PI6,,https://www.otto.de/p/toshiba-24wv2f63daz-lcd-led-fernseher-60-cm-24-zoll-hd-ready-vidaa-smart-tv-hdr-triple-tuner-vidaa-dolby-audio-alexa-faehig-S0XFM0JD/,Toshiba 24WV2F63DAZ LCD-LED Fernseher,,,Toshiba,"149,99 €","249,99 €",-40%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/085107df-eeff-5361-996e-b4d9d084c34d?$dv_energieetikett$,https://d.otto.de/files/23b41da1-46a8-58dc-9ed7-ce00fb7c67ea.pdf,"{""Diagonale"": ""60 cm/24 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD-ready"", ""Internetfähigkeit"": ""VIDAA Smart TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,181,,main
topseller_api,3,218,258,258,258,258,organic,True,S0DJ806I,S0WEP0S4A7KV,,https://www.otto.de/p/medion-md855400-lcd-led-fernseher-138-8-cm-55-zoll-4k-ultra-hd-smart-tv-dolby-vision-dolby-atmos-playstore-netflix-hbo-max-prime-video-S0DJ806I/,Medion® MD843400 LCD-LED Fernseher,,,Medion®,"239,95 €","479,95 €",-50%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,2,4.0,E,https://i.otto.de/i/otto/94a2d0c3-0843-51d9-b594-9e441611025c?$dv_energieetikett$,https://d.otto.de/files/83cc046e-8735-582d-b970-34babff19b62.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED LCD"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV""}",,,tv_product_signature,True,182,,main
topseller_api,3,218,261,261,261,261,organic,True,2042293629,2042293630,,https://www.otto.de/p/toshiba-32wv2f63da-led-fernseher-80-cm-32-zoll-hd-ready-smart-tv-2042293629/,Toshiba 32WV2F63DA LED-Fernseher,,,Toshiba,"134,99 €","339,00 €",-60%,nur bis Dienstag,Only until Tuesday,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,E,https://i.otto.de/i/otto/3fed7afb-a76e-5c6a-bd79-12b4fe1c15c4?$dv_energieetikett$,https://d.otto.de/files/59c7d650-8597-551d-ba9d-b9a9b7967252.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LCD"", ""Auflösung"": ""HD ready"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,183,,main
topseller_api,3,218,262,262,262,262,organic,True,S0SH702E,S0SH702E1U8A,,https://www.otto.de/p/smart-tech-40fn01v3-led-fernseher-101-cm-40-zoll-full-hd-3x-hdmi-2x-usb-integrierter-triple-tuner-S0SH702E/,Smart Tech 40FN01V3 LED-Fernseher,,,Smart Tech,"169,99 €","249,00 €",-32%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,1.0,E,https://i.otto.de/i/otto/0068b102-9774-56a9-8d33-6a9b34661813?$dv_energieetikett$,https://d.otto.de/files/6a62f5de-135c-5689-bb7b-9c2236d8b815.pdf,"{""Diagonale"": ""101 cm/40 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,184,,main
