source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity
topseller_api,3,218,279,279,279,279,organic,True,1966695217,1966695218,,https://www.otto.de/p/tcl-75q7cx1-mini-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-google-tv-audio-von-bang-olufsen-dolby-vision-smart-tv-apple-tv-4k-hdr-1966695217/,TCL 75Q7CX1 Mini-LED-Fernseher,,,TCL,"999,99 €","1.199,00 €",-17%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,11,5.0,F,https://i.otto.de/i/otto/5d7c23b5-c022-5e01-ac98-b1832f79389f?$dv_energieetikett$,https://d.otto.de/files/96f2ac34-9bc1-5c5b-8bd9-1f5599bd2294.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""QLED mini"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,
topseller_api,3,218,280,280,280,280,sponsored,True,1975567809,1975567811,sponsored,https://www.otto.de/p/samsung-gq65s90fat-oled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-hdrplus-dolby-atmos-ai-sound-gaming-hub-upscaling-pro-bis-zu-144hz-1975567809/,Samsung GQ65S90FAT OLED-Fernseher,Gesponsert,Sponsored,Samsung,"1.299,00 €","3.199,00 €",-59%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,51,4.5,F,https://i.otto.de/i/otto/05237dbb-479e-579b-9b0b-17717aad2800?$dv_energieetikett$,https://d.otto.de/files/3ed59e2a-f0ea-5f6b-bbce-f9ef2bf4ee3c.pdf,"{""Diagonale"": ""163 cm/65 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",Sehr beliebt,Very popular
topseller_api,3,218,281,281,281,281,organic,True,S0RCK0GY,SZLF7WJ81QIT,,https://www.otto.de/p/ultimea-aura-s4t-7-1-soundsystem-surround-soundbar-hdmi-bluetooth-350-w-soundbar-fuer-tv-geraete-mit-app-steuerung-S0RCK0GY/,Ultimea Aura S4T 7.1 Soundsystem,,,Ultimea,"169,99 €","199,99 €",-15%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,45,4.0,,,,"{""Netzwerkstandard"": ""HDMI, Bluetooth"", ""Gesamtleistung"": ""350 W""}",Sehr beliebt,Very popular
topseller_api,3,218,282,282,282,282,organic,True,1970862634,1970862635,,https://www.otto.de/p/sony-k-65s3-dled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-google-tv-1970862634/,Sony K-65S3 DLED-Fernseher,,,Sony,"1.099,00 €","1.748,00 €",-37%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,E,https://i.otto.de/i/otto/3946a3bd-77ea-5a76-874b-9a8de4e964fc?$dv_energieetikett$,https://d.otto.de/files/0ca068c8-3240-57cf-a181-8c8ca23f74dc.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""Direct-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,3,218,283,283,283,283,organic,True,S0IES03H,S0IES03HV8AO,,https://www.otto.de/p/dyon-ultimax-40f-ti-led-fernseher-100-cm-40-zoll-full-hd-smart-tv-40-full-hd-smart-tv-mit-samsung-tv-plus-gaming-und-tv-hub-S0IES03H/,Dyon Ultimax 40F-TI LED-Fernseher,,,Dyon,"179,99 €","239,99 €",-25%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,12,5.0,F,https://i.otto.de/i/otto/48aced7e-8396-5edc-aded-7dfeaa15cd62?$dv_energieetikett$,https://d.otto.de/files/27198543-a57b-5ef8-833a-3bec71db1304.pdf,"{""Diagonale"": ""100 cm/40 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV""}",,
topseller_api,3,218,284,284,284,284,organic,True,2077443268,2077443270,,https://www.otto.de/p/samsung-gu24f6009fu-led-fernseher-60-cm-24-zoll-full-hd-smart-tv-2077443268/,Samsung GU24F6009FU LED-Fernseher,,,Samsung,"179,99 €","209,00 €",-14%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,1,1.0,E,https://i.otto.de/i/otto/909975af-35c7-59cb-ae56-b57b7089de51?$dv_energieetikett$,https://d.otto.de/files/e0a13a89-d258-53c2-94c5-db79e194fbdb.pdf,"{""Diagonale"": ""60 cm/24 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,3,218,285,285,285,285,organic,True,C2003538578,2003538579,,https://www.otto.de/p/philips-philips-monitor-24e2n1100lb-24-zoll-full-hd-bildschirm-tft-monitor-1920-x-1080-pixel-full-hd-px-1920-x-1080-pixel-full-hd-4-ms-reaktionszeit-full-hd-ergonomisches-neigedesign-C2003538578/,Philips 24E2N1100LB LCD-Monitor,,,Philips,"65,37 €","99,00 €",-34%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,10,4.5,E,https://i.otto.de/i/otto/8f12b7d1-5775-5ef2-ba89-efc6e2e73ac3?$dv_energieetikett$,https://d.otto.de/files/60b9f31b-f653-51f6-b10e-1c0f33e83033.pdf,"{""Diagonale"": ""60,5 cm/ 24 Zoll"", ""Auflösung"": ""1920 x 1080 px, Full HD"", ""Reaktionszeit"": ""1 ms"", ""Bildwiederholfrequenz"": ""100 Hz""}",,
topseller_api,3,218,286,286,286,286,organic,True,C2040891226,S02FW03ZMV7A,,https://www.otto.de/p/sharp-1t-c24gdx-led-fernseher-60-cm-24-zoll-hd-ready-smart-tv-C2040891226/,Sharp 1T-C24GDx LED-Fernseher,,,Sharp,"149,00 €","229,00 €",-35%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,26,3.5,E,https://i.otto.de/i/otto/896f5732-2ad6-5d52-81b3-e302628ecbcf?$dv_energieetikett$,https://d.otto.de/files/3a477d4d-dc48-5815-9622-3dfca4446067.pdf,"{""Diagonale"": ""60 cm/24 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD ready"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,3,218,287,287,287,287,organic,True,C1725314853,1725314854,,https://www.otto.de/p/lg-32lq63806lc-led-fernseher-80-cm-32-zoll-full-hd-smart-tv-C1725314853/,LG 32LQ63806LC LED-Fernseher,,,LG,"199,00 €","399,00 €",-50%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,65,4.5,F,https://i.otto.de/i/otto/3e821879-e38f-5a49-9f55-bf1c8e6276c7?$dv_energieetikett$,https://d.otto.de/files/a7a67130-9009-5e6b-a7c5-ca86ed528c8a.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV""}",,
topseller_api,3,218,288,288,288,288,sponsored,True,S06J4047,SA1UKZ3GKCLD,sponsored,https://www.otto.de/p/medion-md840001-lcd-led-fernseher-100-3-cm-40-zoll-1080p-full-hd-pay-tv-dvd-laufwerk-ciplus-media-player-S06J4047/,Medion® MD819001 LCD-LED Fernseher,Gesponsert,Sponsored,Medion®,"129,95 €","169,95 €",-24%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,5,4.0,E,https://i.otto.de/i/otto/f090f07b-4bfb-5f49-9554-8187df956758?$dv_energieetikett$,https://d.otto.de/files/abdd4a51-b0fa-5130-a70f-c6f20b369be3.pdf,"{""Diagonale"": ""47 cm/19 Zoll"", ""Bildschirmtechnologie"": ""LED LCD"", ""Auflösung"": ""720p HD Ready"", ""Internetfähigkeit"": ""Pay-TV""}",,
topseller_api,3,218,289,289,289,289,organic,True,S00FR0RB,S00FR0RB39EP,,https://www.otto.de/p/redragon-gs560-rgb-soundbar-schwarz-satter-klang-soundbar-4-led-modi-plug-play-via-3-5mmplususb-fuer-pc-tv-laptop-S00FR0RB/,Redragon GS560 RGB Soundbar Schwarz – Satter Klang Soundbar,,,Redragon,"39,99 €","57,99 €",-31%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,2,3.0,,,,"{""Gewicht"": ""0,92 kg""}",,
topseller_api,3,218,290,290,290,290,organic,True,CS02GN068,S02GN068XJ92,,https://www.otto.de/p/hdplus-streaming-stick-ip-tv-stick-android-tv-inkl-3-monate-hdplus-ip-4k-uhd-CS02GN068/,"HD+ Streaming-Stick IP TV-Stick, Android TV",,,HD+,"57,95 €","69,00 €",-16%,Nur für kurze Zeit,Only for a short time,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,16,4.0,,,,,,
topseller_api,3,218,291,291,291,291,organic,True,1975567642,1975567643,,https://www.otto.de/p/samsung-gq77s85fae-oled-fernseher-194-cm-77-zoll-4k-ultra-hd-smart-tv-hdr-pro-glare-free-dolby-atmos-ai-sound-gaming-hub-bis-zu-165hz-1975567642/,Samsung GQ77S85FAE OLED-Fernseher,,,Samsung,"1.499,00 €","4.399,00 €",-66%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,11,5.0,F,https://i.otto.de/i/otto/2e46a5a4-7282-53ed-9f09-1dfffb0e2178?$dv_energieetikett$,https://d.otto.de/files/c15b839a-8fb5-5460-9918-d1a503e3ccc1.pdf,"{""Diagonale"": ""194 cm/77 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,
topseller_api,3,218,292,292,292,292,organic,True,C1968873954,1968873955,,https://www.otto.de/p/lg-oled77c5elb-oled-fernseher-195-cm-77-zoll-4k-ultra-hd-smart-tv-C1968873954/,LG OLED77C5ELB OLED-Fernseher,,,LG,"1.799,00 €","4.599,00 €",-61%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,30,5.0,F,https://i.otto.de/i/otto/49b236ec-8f51-5a68-ad03-12a1d60bc6df?$dv_energieetikett$,https://d.otto.de/files/319a8b21-690a-5a58-b975-dad72355a2d9.pdf,"{""Diagonale"": ""195 cm/77 Zoll"", ""Bildschirmtechnologie"": ""OLED evo"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,
topseller_api,3,218,293,293,293,293,organic,True,S0PJB0FU,SR7JUK7ZZRJ2,,https://www.otto.de/p/panasonic-tv-65z80bez-led-fernseher-S0PJB0FU/,Panasonic TV-65Z80BEZ LED-Fernseher,,,Panasonic,"1.501,31 €",,,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,,,F,https://i.otto.de/i/otto/4095675c-47c5-53b9-8b70-cf58e58f11cf?$dv_energieetikett$,https://d.otto.de/files/97ed5b22-228e-5bca-84e7-e5c538dc89a1.pdf,,,
topseller_api,3,218,294,294,294,294,organic,True,1975567524,1975567530,,https://www.otto.de/p/samsung-gq83s90fae-oled-fernseher-209-cm-83-zoll-4k-ultra-hd-smart-tv-hdrplus-dolby-atmos-ai-sound-gaming-hub-upscaling-pro-bis-zu-144hz-1975567524/,Samsung GQ83S90FAE OLED-Fernseher,,,Samsung,"2.219,00 €","7.199,00 €",-69%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,2,5.0,F,https://i.otto.de/i/otto/35c90f99-1047-52ae-ad6d-0ba0b0fdcad4?$dv_energieetikett$,https://d.otto.de/files/8540e101-4fc8-5261-ae7b-4fcbacdc77fb.pdf,"{""Diagonale"": ""209 cm/83 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,
topseller_api,3,218,295,295,295,295,organic,True,S0IG00EL,S0IG00ELQ7M9,,https://www.otto.de/p/oscal-pv800-pro-1400-ansi-lumen-4k-google-tv-mit-netflix-wifi-6-led-beamer-1400-lm-google-tv-wifi-6-auto-fokus-auto-keystone-bt-5-0-4000-1-kontrast-S0IG00EL/,"OSCAL PV800 PRO: 1400 ANSI Lumen, 4K, Google TV mit Netflix, WiFi 6 LED-Beamer",,,OSCAL,"219,99 €","359,99 €",-39%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,9,4.5,,,,,,
topseller_api,3,218,296,296,296,296,sponsored,True,C2087551503,2087551504,sponsored,https://www.otto.de/p/hisense-43e7s-pro-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-2087551503/,Hisense 43E7S PRO QLED-Fernseher,Gesponsert,Sponsored,Hisense,"399,00 €","699,00 €",-43%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,3,5.0,F,https://i.otto.de/i/otto/e7fc8f8d-33a5-5970-9c26-e66af27c3c10?$dv_energieetikett$,https://d.otto.de/files/02ee879a-bcf0-5f8e-96d4-5a8b28d79dda.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,
topseller_api,3,218,297,297,297,297,organic,True,1729037349,1729037350,,https://www.otto.de/p/sony-kd-65x85l-led-fernseher-164-cm-65-zoll-4k-ultra-hd-android-tv-smart-tv-google-tv-bravia-core-triluminos-pro-hdmi-2-1-gaming-menue-1729037349/,Sony KD-65X85L LED-Fernseher,,,Sony,"749,00 €","1.599,00 €",-53%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,39,4.5,F,https://i.otto.de/i/otto/bcbebde3-11f7-5228-87cb-7920a277ac09?$dv_energieetikett$,https://d.otto.de/files/bdcce992-7958-583d-95b1-f64cd736874a.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Android TV, Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""100 Hz""}",,
topseller_api,3,218,298,298,298,298,organic,True,C1364158277,1364158278,,https://www.otto.de/p/sony-ht-s40r-kanal-soundbar-5-1-bluetooth-600-w-inkl-kabelgebundenem-subwoofer-kabellosen-rear-lautsprechern-C1364158277/,Sony HT-S40R Kanal- Soundbar,,,Sony,"308,14 €","399,00 €",-23%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,314,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth"", ""Gesamtleistung"": ""600 W"", ""Gewicht"": ""9,8 kg""}",Sehr beliebt,Very popular
topseller_api,3,218,299,299,299,299,organic,True,C1968873878,S0OG10BHKKQI,,https://www.otto.de/p/lg-65ua75006la-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C1968873878/,LG 65UA75006LA LED-Fernseher,,,LG,"603,96 €",,,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,11,4.0,F,https://i.otto.de/i/otto/51ffe20e-7172-519f-98d5-986ba1f78f06?$dv_energieetikett$,https://d.otto.de/files/10afc33e-a156-56a5-ba56-73a723d886ce.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""Edge-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,3,218,300,300,300,300,organic,True,C1900586554,S0B2F0PJNMDO,,https://www.otto.de/p/one-for-all-ersatzfernbedienung-urc-1915-fuer-grundig-tv-fernbedienung-1-in-1-C1900586554/,One For All Ersatzfernbedienung URC 1915 für Grundig TV Fernbedienung,,,One For All,"28,99 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,16,4.5,,,,,,
topseller_api,3,218,301,301,301,301,organic,True,1983568351,1983568352,,https://www.otto.de/p/sharp-4t-c55hp_-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-google-tv-1983568351/,Sharp 4T-C55HP_ QLED-Fernseher,,,Sharp,"342,52 €","799,00 €",-57%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,18,5.0,F,https://i.otto.de/i/otto/87b7b4a0-c4c5-59cf-a061-89c6c2ac979a?$dv_energieetikett$,https://d.otto.de/files/42d4c351-7901-5718-b115-c243ac431c61.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,3,218,302,302,302,302,organic,True,S0TDB06J,S0TDB06JYD3T,,https://www.otto.de/p/telefunken-xu43vp750m-lcd-led-fernseher-108-cm-43-zoll-4k-ultra-hd-vidaa-smart-tv-vidaa-smart-tv-hdr-dolby-vision-triple-tuner-6-monate-hd-S0TDB06J/,Telefunken XU43VP750M LCD-LED Fernseher,,,Telefunken,"279,99 €","429,99 €",-35%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,16,4.5,E,https://i.otto.de/i/otto/04c48c92-0dde-5097-9f6c-e63601724369?$dv_energieetikett$,https://d.otto.de/files/b3671fcc-708d-55e4-9de7-3f71097da470.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""VIDAA Smart TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,3,218,303,303,303,303,organic,True,1975567907,1975567908,,https://www.otto.de/p/samsung-gq55s95fat-oled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-hdr-pro-glare-free-dolby-atmos-ai-sound-gaming-hub-bis-zu-165hz-1975567907/,Samsung GQ55S95FAT OLED-Fernseher,,,Samsung,"1.399,00 €","2.899,00 €",-52%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,9,5.0,G,https://i.otto.de/i/otto/6e723479-4167-5093-95be-e03e1968982d?$dv_energieetikett$,https://d.otto.de/files/4cf58082-dd77-53c3-83cd-b7d8d7cb8434.pdf,"{""Diagonale"": ""138 cm/55 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""100 Hz""}",,
topseller_api,3,218,304,304,304,304,sponsored,True,1971749008,1971749009,sponsored,https://www.otto.de/p/sony-kd-65x75wl-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-google-tv-plus-ht-s20r-5-1-kanal-soundbar-1971749008/,Sony KD-65X75WL LED-Fernseher,Gesponsert,Sponsored,Sony,"819,00 €","1.448,00 €",-43%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,6,5.0,F,https://i.otto.de/i/otto/f2ec501f-ff02-5df7-8aa4-1e71a65897d5?$dv_energieetikett$,https://d.otto.de/files/3ba9fa98-deda-5c5f-9f9b-1e36341b2055.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,3,218,305,305,305,305,organic,True,C2072393143,2072393153,,https://www.otto.de/p/hisense-75u7q-pro-qled-mini-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-4k-uhd-miniled-smart-tv-C2072393143/,Hisense 65U7Q PRO QLED Mini LED-Fernseher,,,Hisense,"809,99 €","1.699,00 €",-52%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,4,5.0,E,https://i.otto.de/i/otto/5fb80dfb-6f0d-55fd-99ca-c6c3e51b8c7f?$dv_energieetikett$,https://d.otto.de/files/6313628f-93ae-59a7-b4ef-6aecf7985064.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""Mini LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""165 Hz""}",,
topseller_api,3,218,306,306,306,306,organic,True,2093625905,2093625906,,https://www.otto.de/p/lg-oled65b6elc-oled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-2093625905/,LG OLED65B6ELC OLED-Fernseher,,,LG,"1.099,00 €","2.899,00 €",-62%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,1,4.0,F,https://i.otto.de/i/otto/6f2baea2-e8f0-5b7e-8c6f-f7158f64f360?$dv_energieetikett$,https://d.otto.de/files/3f4e3a31-1d1a-5616-8b9e-591b87afd90a.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,
topseller_api,3,218,307,307,307,307,organic,True,S0DJ806F,S0KH50TKPBGK,,https://www.otto.de/p/medion-md865201-lcd-led-fernseher-163-9-cm-65-zoll-4k-ultra-hd-smart-tv-netflix-hbo-max-prime-video-disneyplus-magenta-tv-appletv-wow-S0DJ806F/,Medion® MD843201 LCD-LED Fernseher,,,Medion®,"299,95 €","349,95 €",-14%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,,,F,https://i.otto.de/i/otto/4a7502bf-817c-5d0c-9899-76bd43400b07?$dv_energieetikett$,https://d.otto.de/files/872fdb78-62ce-529d-ad82-091807168998.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED LCD"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV""}",,
topseller_api,3,218,308,308,308,308,organic,True,S07CW0O7,S07CW0O7UYPV,,https://www.otto.de/p/xgody-android-14-smart-projektor-2026-upgrade-8k-dekodierung-lcd-beamer-350-lm-1000-1-3840-x-2160-px-h726-chip-auto-keystone-correction-180-drehbar-bt-5-4-wifi-6-S07CW0O7/,XGODY Android 14 Smart Projektor 2026 Upgrade 8K-Dekodierung LCD-Beamer,,,XGODY,"59,99 €","199,99 €",-70%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,18,4.0,,,,,,
topseller_api,3,218,309,309,309,309,organic,True,2093626022,2093626023,,https://www.otto.de/p/lg-50nu850b6la-dled-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-2093626022/,LG 50NU850B6LA DLED-Fernseher,,,LG,"365,00 €","679,00 €",-46%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,G,https://i.otto.de/i/otto/cf10b1b5-beaa-5672-9b96-d528c7938274?$dv_energieetikett$,https://d.otto.de/files/b1ad6cc9-798b-55d8-8a13-01d19d25aaa2.pdf,"{""Diagonale"": ""126 cm/50 Zoll"", ""Bildschirmtechnologie"": ""D-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,3,218,310,310,310,310,organic,True,S0PFI09Y,S0PFI09Y8611,,https://www.otto.de/p/xgody-android-14-projektor-unterstuetzt-4k-8k-decodierung-wifi-6-bt-5-4-mini-beamer-300-lm-8000-1-3840-x-2860-px-ki-auto-keystone-180-dreh-tragbarer-beamer-heimkino-mit-tv-stick-S0PFI09Y/,"XGODY Android 14 Projektor Unterstützt 4K/8K-Decodierung,WiFi 6, BT 5.4 Mini-Beamer",,,XGODY,"59,99 €","189,99 €",-68%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,11,4.0,,,,,,
topseller_api,3,218,311,311,311,311,organic,True,C1968873846,1968873847,,https://www.otto.de/p/lg-55qned85a6c-mini-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C1968873846/,LG 55QNED85A6C Mini-LED-Fernseher,,,LG,"549,00 €","1.299,00 €",-58%,nur diesen Monat,Only this month,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,12,4.5,E,https://i.otto.de/i/otto/79a239d8-ce4e-5a73-bd1d-feda1efe47e6?$dv_energieetikett$,https://d.otto.de/files/c2ff5b3e-f552-5ebb-add5-285152d59040.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QNED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,
topseller_api,3,218,312,312,312,312,sponsored,True,1729037358,1729037359,sponsored,https://www.otto.de/p/sony-kd-55x85l-led-fernseher-139-cm-55-zoll-4k-ultra-hd-android-tv-smart-tv-google-tv-bravia-core-triluminos-pro-hdmi-2-1-gaming-menue-1729037358/,Sony KD-55X85L LED-Fernseher,Gesponsert,Sponsored,Sony,"633,00 €","1.399,00 €",-55%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,65,4.5,F,https://i.otto.de/i/otto/37ac8477-ae1a-587b-a2e8-0f7080ba7b08?$dv_energieetikett$,https://d.otto.de/files/3f96e3fa-fb34-5387-8361-8c6122ff7fc8.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Android TV, Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""100 Hz""}",,
topseller_api,3,218,313,313,313,313,organic,True,2093628292,2093628293,,https://www.otto.de/p/tcl-55t69cx1-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-google-tv-2093628292/,TCL 55T69CX1 QLED-Fernseher,,,TCL,"349,00 €","599,00 €",-42%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,F,https://i.otto.de/i/otto/9c84d773-68fd-586c-a957-b02ec7e3677b?$dv_energieetikett$,https://d.otto.de/files/e90cf8d3-b763-54c7-9ec2-70aa78109140.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
