source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,classify_reason,is_target
topseller_api,5,436,548,548,548,548,organic,True,S08GM0VZ,S08GM0VZD2A0,,https://www.otto.de/p/ounuo-tv-schrank-106-148-180-cm-tv-schrank-fuer-55-60-65-zoll-fernseher-mit-schubladen-S08GM0VZ/,OUNUO TV-Schrank 106/148/180 cm TV-Schrank für 55/60/65-Zoll-Fernseher mit Schubladen,,,OUNUO,"97,99 €","99,99 €",,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,1,5.0,,,,,,,"exclude_keyword:tv-schrank,schrank",False
topseller_api,5,436,550,550,550,550,organic,True,C2032463731,2032463732,,https://www.otto.de/p/sharp-ht-sbw121-soundbar-2-1-bluetooth-240-w-C2032463731/,Sharp HT-SBW121 Soundbar,,,Sharp,"77,00 €","129,00 €",-40%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,3,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth"", ""Gesamtleistung"": ""240 W"", ""Gewicht"": ""2,9 kg""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,5,436,555,555,555,555,organic,True,C1848631108,S08GG0EN0FC7,,https://www.otto.de/p/dangbei-atom-laser-google-tv-os-beamer-beamer-1200-lm-1920-x-1080-px-C1848631108/,Dangbei Atom Laser Google TV OS Beamer Beamer,,,Dangbei,"779,99 €",,,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,,,,,,,exclude_keyword:beamer,False
topseller_api,5,436,556,556,556,556,organic,True,CS01IZ0V1,S021S0Q05HGG,,https://www.otto.de/p/reflexion-sb100-soundbar-2-0-stereo-48-w-passend-und-optimiert-fuer-alle-reflexion-tv-geraete-19-24-zoll-CS01IZ0V1/,Reflexion SB100 Soundbar,,,Reflexion,"39,95 €","69,95 €",-43%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,16,3.5,,,,"{""Gesamtleistung"": ""48 W""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,5,436,559,559,559,559,organic,True,S02H40RK,S02H40RK5YEK,,https://www.otto.de/p/xgimi-elfin-flip-plus-dlp-beamer-1920-x1080-1080p-px-lizenziert-von-netflix-500-iso-lumen-tragbarer-projektor-S02H40RK/,XGIMI Elfin Flip Plus DLP-Beamer,,,XGIMI,"339,00 €","449,00 €",-24%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,,,,,,,exclude_keyword:beamer,False
topseller_api,5,436,566,566,566,566,organic,True,S02BT0FH,S02BT0FHEHTP,,https://www.otto.de/p/okwish-lowboard-tv-schrank-mit-led-und-schuladen-freistehend-tv-schrank-hochglanz-tv-board-fernsehtisch-1-st-fuer-70-zoll-fernseher-mit-glasablage-160-38-50-5cm-S02BT0FH/,"OKWISH Lowboard TV-Schrank mit LED und Schuladen, freistehend",,,OKWISH,"195,99 €","369,99 €",-47%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,3,3.5,,,,,,,"exclude_keyword:tv-schrank,schrank,lowboard",False
topseller_api,5,436,574,574,574,574,organic,True,S0H840WW,S0H840WWG08V,,https://www.otto.de/p/hauss-sploe-tv-schrank-tv-schrank-fernsehtisch-tv-board-tv-lowboard-h58-l160-t40-cm-mit-zwei-schubladen-fernsehtisch-tv-board-S0H840WW/,HAUSS SPOLE TV-Schrank TV-Schrank Fernsehtisch TV Board TV- Lowboard,,,HAUSS SPOLE,"179,99 €","299,99 €",-40%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,2,4.5,,,,,,,"exclude_keyword:tv-schrank,schrank,lowboard,tv board",False
topseller_api,5,436,575,575,575,575,organic,True,1796571337,1796571338,,https://www.otto.de/p/bose-smart-ultra-soundbar-plus-bass-module-700-5-1-soundsystem-bluetooth-wlan-multiroom-1796571337/,Bose Smart Ultra Soundbar + Bass Module 700 5.1 Soundsystem,,,Bose,"1.309,00 €","1.899,90 €",-31%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,67,5.0,,,,"{""Netzwerkstandard"": ""Bluetooth, WLAN, Multiroom"", ""Gewicht"": ""19,36 kg"", ""Sprachsteuerung"": ""Alexa, Google Assistant""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,5,436,578,578,578,578,organic,True,S0OAS0E6,S0OAS0E6DJWU,,https://www.otto.de/p/awol-vision-dlp-link-3d-glasses-beamer-S0OAS0E6/,AWOL Vision DLP Link 3D Glasses Beamer,,,AWOL Vision,"89,99 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,exclude_keyword:beamer,False
topseller_api,5,436,590,590,590,590,organic,True,C1863121071,1863121072,,https://www.otto.de/p/hisense-hs2000-2-1-kanal-soundbar-mit-integriertem-subwoofer-2-1-soundsystem-2-1-240-w-C1863121071/,Hisense HS2000 2.1 Kanal Soundbar mit integriertem Subwoofer 2.1 Soundsystem,,,Hisense,"94,99 €","129,00 €",-26%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,160,4.5,,,,"{""Gesamtleistung"": ""240 W"", ""Gewicht"": ""2,22 kg""}",Sehr beliebt,Very popular,exclude_accessory_keyword:soundbar,False
topseller_api,5,436,592,592,592,592,organic,True,S0SGO00Y,S0SGO00YFNWP,,https://www.otto.de/p/ltc-tv-tuner-und-set-top-box-fuer-terrestrisches-fernsehen-tv-stick-tuner-dvb-t2-tv-stick-full-hd-aufloesung-1080p-S0SGO00Y/,LTC TV-Tuner und Set-Top-Box für terrestrisches Fernsehen: TV STICK Tuner,,,LTC,"25,20 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,missing_tv_positive_keyword,False
topseller_api,5,436,593,593,593,593,organic,True,S0BDR075,S0BDR075V11Y,,https://www.otto.de/p/garveemore-tv-schrank-kommode-tv-staender-55-zoll-mit-2-schubladen-und-regalen-media-console-99x57x30cm-fuer-schlafzimmer-kleine-tv-staender-kommode-wohnzimmer-S0BDR075/,"GarveeMore TV-Schrank Kommode TV-Ständer 55 Zoll,Mit 2 Schubladen Und Regalen Media Console",,,GarveeMore,"49,99 €","99,98 €",-50%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,1,5.0,,,,,,,"exclude_keyword:tv-schrank,schrank,tv-ständer,ständer",False
topseller_api,5,436,595,595,595,595,organic,True,S0TEA0L0,S0TEA0L048UO,,https://www.otto.de/p/etoe-whale-pro-android-tv-beamer-native-1080p-1800-ansi-4k-dekodierung-lcd-beamer-1800-lm-3000-1-1920-1080-px-autofokus-und-automatische-trapezkorrektur-netflixyoutube-S0TEA0L0/,"ETOE Whale Pro Android TV Beamer, Native 1080P, 1800 ANSI, 4K-Dekodierung LCD-Beamer",,,ETOE,"379,00 €","439,00 €",-14%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,4,4.0,,,,,,,exclude_keyword:beamer,False
topseller_api,5,436,597,597,597,597,organic,True,743781001,743781002,,https://www.otto.de/p/bose-surround-speaker-surround-lautsprecher-fuer-soundbar-300-500-600-700-900-smart-und-smart-ultra-743781001/,Bose Surround Speaker Surround-Lautsprecher,,,Bose,"299,95 €","399,95 €",-25%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,390,4.5,,,,,Sehr beliebt,Very popular,missing_tv_positive_keyword,False
topseller_api,5,436,599,599,599,599,organic,True,S03C203U,S03C203UX2SC,,https://www.otto.de/p/ultimea-aura-a40-7-1-soundsystem-7-1-kanal-virtual-surround-soundbar-bluetooth-5-3-330-w-soundbar-fuer-tv-geraete-mit-app-steuerung-S03C203U/,Ultimea Aura A40 7.1 Soundsystem,,,Ultimea,"169,99 €","239,99 €",-29%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,43,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth 5.3"", ""Gesamtleistung"": ""330 W""}",,,missing_tv_positive_keyword,False
