source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,classify_reason,is_target
topseller_api,4,327,444,444,444,444,organic,True,C1615828733,1615828734,,https://www.otto.de/p/xavax-unterbausockel-sockel-untergestell-60-x-60-x-40cm-waschmaschine-trockner-hausgeraetesockel-verstellbar-C1615828733/,Xavax Unterbausockel Sockel Untergestell 60 x 60 x 40cm Waschmaschine Trockner,,,Xavax,"93,02 €","109,00 €",-15%,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,149,4.5,,,,,Sehr beliebt,Very popular,,,"exclude_keyword:untergestell,sockel,gestell",False
topseller_api,4,327,449,449,449,449,organic,True,S0U980LI,S0U980LI02EQ,,https://www.otto.de/p/mokebo-waschmaschinenumbauschrank-der-saubermann-mit-tueren-waschmaschinenschrank-oder-ueberbau-fuer-waschmaschinen-in-eiche-schwarz-S0U980LI/,mokebo Waschmaschinenumbauschrank Der Saubermann,,,mokebo,"109,99 €",,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,12,3.0,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,4,327,450,450,450,450,organic,True,S0ID709N,S0ID709NKREI,,https://www.otto.de/p/rhein-beleuchtung-zwischenbaurahmen-universeller-zwischenbaurahmen-fuer-waschmaschine-trockner-8-gummihalterungen-1-befestigungsband-1-stapelplatte-1-st-mit-ratschenseil-gummihalterungen-platzsparend-geeignet-fuer-24-bis-29-zoll-waschmaschinen-S0ID709N/,Rhein Beleuchtung Zwischenbaurahmen Universeller Zwischenbaurahmen für Waschmaschine & Trockner,,,Rhein Beleuchtung,"39,99 €","181,99 €",-78%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,9,4.5,,,,,,,,,"exclude_keyword:rahmen,zwischenbaurahmen",False
topseller_api,4,327,452,452,452,452,organic,True,S09DY0U4,S09DY0U4I7NS,,https://www.otto.de/p/mega-creative-spielkueche-interaktive-waschmaschine-fuer-kinder-zum-spielen-mega-creative-S09DY0U4/,"Mega Creative Spielküche Interaktive Waschmaschine für Kinder zum Spielen, Mega Creative",,,Mega Creative,"32,99 €",,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,1,4.0,,,,,,,,,exclude_keyword:spielküche,False
topseller_api,4,327,453,453,453,453,organic,True,S0LCA0EC,S0LCA0ECRU78,,https://www.otto.de/p/onvaya-waschmaschinenumbauschrank-mit-kleiderstange-und-4-haken-waschmaschinenregal-schwarz-S0LCA0EC/,ONVAYA Waschmaschinenumbauschrank mit Kleiderstange und 4 Haken ǀ Waschmaschinenregal ǀ schwarz,,,ONVAYA,"65,99 €","72,99 €",,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,2,4.5,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,4,327,456,456,456,456,organic,True,S07D30XX,S07D30XXKFKQ,,https://www.otto.de/p/kirchhoff-waschmaschinenschlauch-was-sicherheits-zulaufschlauch-24-2-mm-3-4-ig-S07D30XX/,"Kirchhoff Waschmaschinenschlauch WAS Sicherheits-Zulaufschlauch 24,2 mm (3/4"" IG)",,,Kirchhoff,"11,99 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,37,4.5,,,,,,,,,exclude_keyword:schlauch,False
topseller_api,4,327,458,458,458,458,organic,True,CS0CH205L,S0CH205L3TXN,,https://www.otto.de/p/vidaxl-waschmaschinenumbauschrank-waschmaschinen-podest-schwarz-60-x-56-x-52-cm-stahl-1-st-CS0CH205L/,vidaXL Waschmaschinenumbauschrank Waschmaschinen-Podest Schwarz 60 x 56 x 52 cm Stahl,,,vidaXL,"71,66 €",,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,2,1.0,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,4,327,459,459,459,459,organic,True,S0V7O0MS,S0V7O0MSMVKS,,https://www.otto.de/p/beko-waermepumpentrockner-manhattan-gray-b3t22491m-dampffunktion-silent-programm-allergikergeeignet-aquawave-S0V7O0MS/,BEKO Wärmepumpentrockner Manhattan Gray B3T22491M,,,BEKO,"407,99 €","999,00 €",-59%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,40,4.5,C,https://i.otto.de/i/otto/149ac4eb-c88f-45dc-bdc8-1aa8288fa355?$dv_energieetikett$,https://d.otto.de/files/7554b36a-dba2-45f8-800c-0f08afc00bf6.pdf,"{""Kapazität Trocknen"": ""8 kg"", ""Energieverbrauch pro Trocknung"": ""1,02 kWh"", ""Betriebsgeräusch"": ""64 dB(A)""}",Sehr beliebt,Very popular,nur diesen Monat,Only this month,missing_ldy_keyword,False
topseller_api,4,327,466,466,466,466,organic,True,S0L9W0V8,S0L9W0V806Q8,,https://www.otto.de/p/beko-waermepumpentrockner-b3t442491-dampffunktion-aquawave-silent-programm-S0L9W0V8/,BEKO Wärmepumpentrockner B3T442491,,,BEKO,"444,44 €","1.189,00 €",-63%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,14,4.5,C,https://i.otto.de/i/otto/9b88078e-0351-4601-8a7d-1307b2be5820?$dv_energieetikett$,https://d.otto.de/files/a4dfad1a-1fbc-46ee-840a-fc9ff661832f.pdf,"{""Kapazität Trocknen"": ""10 kg"", ""Energieverbrauch pro Trocknung"": ""1,17 kWh"", ""Betriebsgeräusch"": ""64 dB(A)""}",,,nur bis Dienstag,Only until Tuesday,missing_ldy_keyword,False
topseller_api,4,327,468,468,468,468,organic,True,S0SE40SF,S0SE40SF14RQ,,https://www.otto.de/p/easypart-dichtungsring-wie-europart-10092307-tuermanschette-wie-samsung-waschmaschine-S0SE40SF/,easyPART Dichtungsring wie EUROPART 10092307 Türmanschette wie SAMSUNG,,,easyPART,"52,90 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,,,missing_ldy_keyword,False
topseller_api,4,327,470,470,470,470,organic,True,S05J50MS,SKH1VLNG82ML,,https://www.otto.de/p/adler-europe-waescheschleuder-ad-8056-mini-waschmaschine-4-kg-waschen-2-kg-schleudern-kompakt-camping-kleine-wohnungen-S05J50MS/,ADLER EUROPE Wäscheschleuder AD 8056 Mini Waschmaschine,,,ADLER EUROPE,"89,96 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,,,,,,,,,exclude_keyword:wäscheschleuder,False
topseller_api,4,327,472,472,472,472,organic,True,S0QDC0F8,S0QDC0F8WVB0,,https://www.otto.de/p/stabilo-sanitaer-waschmaschinenschlauch-anschluss-set-aqua-stop-zulaufschlauch-3m-schlauch-waschmaschine-S0QDC0F8/,Stabilo Sanitär Waschmaschinenschlauch Anschluss-Set Aqua-Stop Zulaufschlauch 3m Schlauch Waschmaschine,,,Stabilo Sanitär,"21,99 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,1,5.0,,,,,,,,,"exclude_keyword:schlauch,anschluss",False
topseller_api,4,327,474,474,474,474,organic,True,590694362,2088972105,,https://www.otto.de/p/welltime-waschmaschinenumbauschrank-avena-waschmaschinenueberbau-platz-fuer-waschmaschinen-bis-60-cm-breite-590694362/,welltime Waschmaschinenumbauschrank Avena,,,welltime,"125,99 €","229,00 €",-45%,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,130,4.5,,,,,,,nur für kurze Zeit,Only for a short time,"exclude_keyword:schrank,umbau",False
topseller_api,4,327,476,476,476,476,organic,True,S02CT09Y,S02CT09YFG50,,https://www.otto.de/p/sinlaw-waschmaschinenuntergestell-unterlegscheibe-mit-4-raedern-die-fuer-eine-einfache-mobilitaet-rollen-grosse-tragende-flaeche-rutschfest-und-stossdaempfend-S02CT09Y/,"SinLaw Waschmaschinenuntergestell Unterlegscheibe mit 4 Rädern, die für eine einfache Mobilität rollen",,,SinLaw,"20,99 €","32,55 €",-36%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,14,4.0,,,,,,,,,"exclude_keyword:untergestell,gestell",False
topseller_api,4,327,479,479,479,479,organic,True,S0M0F0OP,S0M0F0OP9AYO,,https://www.otto.de/p/en-casa-waschmaschinenumbauschrank-courtavon-waschmasch-untergestell-trockner-weiss-S0M0F0OP/,en.casa Waschmaschinenumbauschrank,,,en.casa,"46,99 €","70,99 €",-34%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,21,3.0,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,4,327,480,480,480,480,organic,True,S0R4909R,S0R4909RPD4N,,https://www.otto.de/p/vioks-zulaufschlauch-verlaengerung-fuer-kaltwasseranschluss-25-c-3-4-zoll-anschluesse-zubehoer-fuer-waschmaschine-geschirrspueler-1-5-2-2-5-3-3-5-meter-S0R4909R/,VIOKS Zulaufschlauch Verlängerung für Kaltwasseranschluss (25°C) 3/4 Zoll Anschlüsse,,,VIOKS,"11,80 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,14,4.0,,,,,,,,,"exclude_keyword:schlauch,anschluss",False
topseller_api,5,436,484,484,484,484,organic,True,S0FGZ0D9,S0FGZ0D9Q6FE,,https://www.otto.de/p/trend-werk-waschmaschinenumbauschrank-waschturm-fuer-waschmaschine-trockner-in-der-standardvariante-66-65-180-cm-und-der-slim-66-51-2-180-cm-waschmaschinen-ueberbauschrank-in-zwei-tiefen-65-cm-und-51-2-cm-offenes-bad-hauswirtschaftsregal-fuer-waschmaschine-oder-trockner-S0FGZ0D9/,TREND WERK Waschmaschinenumbauschrank Waschturm für Waschmaschine & Trockner,,,TREND WERK,"184,00 €","204,00 €",-10%,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,,,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,489,489,489,489,organic,True,S07FV0Q7,S07FV0Q7C3HO,,https://www.otto.de/p/sarcia-eu-spielkueche-interaktive-waschmaschine-mit-licht-sound-bewegliche-trommel-S07FV0Q7/,"Sarcia.eu Spielküche Interaktive Waschmaschine mit Licht & Sound, bewegliche Trommel",,,Sarcia.eu,"29,99 €",,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,,,,,,,,,exclude_keyword:spielküche,False
topseller_api,5,436,490,490,490,490,organic,True,S00C90Q8,S00C90Q8MK5Q,,https://www.otto.de/p/stabilo-sanitaer-zulaufschlauch-sicherheitszulaufschlauch-3-4-zoll-2-5m-aquastop-waschmaschine-S00C90Q8/,"Stabilo Sanitär Zulaufschlauch Sicherheitszulaufschlauch 3/4 Zoll 2,5m Aquastop Waschmaschine",,,Stabilo Sanitär,"14,99 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,2,5.0,,,,,,,,,exclude_keyword:schlauch,False
topseller_api,5,436,492,492,492,492,organic,True,S0G4E077,S0G4E077LR6B,,https://www.otto.de/p/easypart-zahnriemen-1200-pj-6-ma-poly-v-riemen-antriebsriemen-waschmaschine-S0G4E077/,easyPART Zahnriemen 1200 PJ 6 MA Poly-V-Riemen Antriebsriemen,,,easyPART,"24,90 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,,,missing_ldy_keyword,False
topseller_api,5,436,497,497,497,497,organic,True,S0HJ90S2,SZ8PQHHIMIH9,,https://www.otto.de/p/easypart-zahnriemen-wie-midea-12638100000250-midea-12638100000250-waschmaschine-S0HJ90S2/,easyPART Zahnriemen wie Midea 12638100000250 Midea 12638100000250,,,easyPART,"23,90 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,,,missing_ldy_keyword,False
topseller_api,5,436,498,498,498,498,organic,True,S0QE904O,S0QE904OYI08,,https://www.otto.de/p/vioks-zulaufschlauch-sicherheitsventil-waterblock-3-4-fuer-zulaufschlauch-waschmaschine-spuelmaschine-S0QE904O/,"VIOKS Zulaufschlauch Sicherheitsventil WATERBLOCK 3/4""",,,VIOKS,"24,67 €",,,leider ausverkauft,Sold out,1,5.0,,,,,,,,,exclude_keyword:schlauch,False
topseller_api,5,436,500,500,500,500,organic,True,S0OFY0BK,S0OFY0BKKMOD,,https://www.otto.de/p/magowa-waschmaschinenumbauschrank-platzsparender-waschmaschinenschrank-fuer-waschmaschine-oder-trockner-1-er-set-kombinierte-geraete-stauraumloesung-S0OFY0BK/,MAGOWA Waschmaschinenumbauschrank Platzsparender Waschmaschinenschrank für Waschmaschine oder Trockner,,,MAGOWA,"189,99 €","269,99 €",-30%,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,3,3.0,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,501,501,501,501,organic,True,S0X7Z03R,S0X7Z03R7NTM,,https://www.otto.de/p/stabilo-sanitaer-zulaufschlauch-sicherheitsschlauch-zulaufschlauch-3-4-zoll-2-m-waschmaschine-S0X7Z03R/,Stabilo Sanitär Zulaufschlauch Sicherheitsschlauch Zulaufschlauch 3/4 Zoll 2 m Waschmaschine,,,Stabilo Sanitär,"13,99 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,,,exclude_keyword:schlauch,False
topseller_api,5,436,503,503,503,503,organic,True,S0Y8W028,S0Y8W028M457,,https://www.otto.de/p/indesit-waermepumpentrockner-yt-m11-83k-rx-eu-knitterschutz-easycleaning-filter-baby-feines-S0Y8W028/,Indesit Wärmepumpentrockner YT M11 83K RX EU,,,Indesit,"399,77 €","829,00 €",-52%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,8,4.0,C,https://i.otto.de/i/otto/5f81086b-75e1-42d8-91c5-1a2c6809401a?$dv_energieetikett$,https://d.otto.de/files/6b90bb7e-ee27-49f1-a89f-8ca7118c0247.pdf,"{""Kapazität Trocknen"": ""8 kg"", ""Energieverbrauch pro Trocknung"": ""93 kWh"", ""Betriebsgeräusch"": ""65 dB(A)""}",,,,,missing_ldy_keyword,False
topseller_api,5,436,504,504,504,504,sponsored,True,S048B0TB,S048B0TBJGAC,sponsored,https://www.otto.de/p/tectake-waescheschleuder-mini-waschautomat-2-in-1-waschen-und-schleudern-358-u-min-4-50-kg-wasser-und-energiesparend-S048B0TB/,tectake Wäscheschleuder Mini-Waschautomat - 2 in 1 Waschen und Schleudern,Gesponsert,Sponsored,tectake,"124,99 €","279,00 €",-55%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,62,4.0,,,,,Sehr beliebt,Very popular,nur bis Dienstag,Only until Tuesday,exclude_keyword:wäscheschleuder,False
topseller_api,5,436,505,505,505,505,organic,True,S0F4E09T,S0F4E09TL3WH,,https://www.otto.de/p/easypart-dichtungsring-wie-europart-10028711-tuermanschette-manschette-waschmaschine-S0F4E09T/,easyPART Dichtungsring wie EUROPART 10028711 Türmanschette Manschette,,,easyPART,"36,90 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,,,missing_ldy_keyword,False
topseller_api,5,436,507,507,507,507,organic,True,S0TE401A,S0TE401AMBZR,,https://www.otto.de/p/easypart-zulaufschlauch-wie-puteus-39546-zulaufschlauchverlaengerung-3-5m-zubehoer-fuer-waschmaschinen-waschmaschine-S0TE401A/,"easyPART Zulaufschlauch wie PUTEUS 39546 Zulaufschlauchverlängerung 3,5m",,,easyPART,"28,90 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,1,5.0,,,,,,,,,exclude_keyword:schlauch,False
topseller_api,5,436,509,509,509,509,organic,True,S0FA60DF,S0FA60DFL87Z,,https://www.otto.de/p/ruhhy-waschmaschinenuntergestell-vibrastop-4er-set-antivibrationspads-fuer-mehr-stabilitaet-zubehoer-fuer-schalldaempfende-matten-fuer-geschirrspueler-unterlegscheiben-fuer-waschmaschinen-antirutsch-pads-fuer-moebel-pads-fuer-kuehlschraenke-schuetzt-boden-und-geraet-vor-vibrationen-und-reduziert-geraeusche-S0FA60DF/,Ruhhy Waschmaschinenuntergestell VibraStop 4er-Set: Antivibrationspads für mehr Stabilität,,,Ruhhy,"7,99 €","19,90 €",-60%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,3,4.5,,,,,,,,,"exclude_keyword:untergestell,gestell",False
topseller_api,5,436,510,510,510,510,organic,True,CS0TC505D,S0TC505D0PNX,,https://www.otto.de/p/theo-klein-lernspielzeug-bosch-waschmaschine-kinderhaushaltsgera-t-wei-CS0TC505D/,"Theo Klein Lernspielzeug Bosch Waschmaschine, KinderhaushaltsgerÃ¤t (wei)",,,Theo Klein,"65,94 €",,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,,,,,,,,,"exclude_keyword:spielzeug,lernspiel",False
topseller_api,5,436,511,511,511,511,organic,True,S0QDJ0WW,S0QDJ0WW6J8K,,https://www.otto.de/p/picknickdecke-wassersichte-picknickmatte-145x180-malatec-niedrigen-temperaturen-in-der-waschmaschine-waschen-S0QDJ0WW/,MALATEC Picknickdecke Wassersichte Picknickmatte 145x180,,,MALATEC,"18,90 €","21,90 €",-14%,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,,,,,,,,,,,missing_ldy_keyword,False
topseller_api,5,436,512,512,512,512,sponsored,True,2088960384,2088973924,sponsored,https://www.otto.de/p/basic-by-balculina-waschmaschinenumbauschrank-washhome-b-t-h-68x200x68-cm-1-st-breite-68cm-ausziebarer-tablerboden-2088960384/,BASIC by Balculina Waschmaschinenumbauschrank Washhome B/T/H 68x200x68 cm,Gesponsert,Sponsored,BASIC by Balculina,"247,63 €","354,00 €",-30%,lieferbar in 12 Wochen,Available in 12 weeks,,,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,513,513,513,513,organic,True,S02JD0WA,STU4JMBHVLJL,,https://www.otto.de/p/dirt-devil-spielkueche-dirt-devil-kinderwaschmaschine-mit-licht-und-sound-kunststoff-S02JD0WA/,DIRT DEVIL Spielküche Dirt Devil Kinderwaschmaschine mit Licht und Sound,,,DIRT DEVIL,"26,24 €",,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,,,,,,,,,exclude_keyword:spielküche,False
topseller_api,5,436,514,514,514,514,organic,True,S0FGJ06V,S0FGJ06VFBTW,,https://www.otto.de/p/tuwena-waschmaschinenuntergestell-waschmaschinen-untergestell-45-66cm-einstellbare-kuehlschrankstaender-mit-8-stabilen-fuessen-4-feststellraedern-fuer-waschwaschine-kuehlschrank-S0FGJ06V/,"TUWENA Waschmaschinenuntergestell Waschmaschinen Untergestell 45-66cm, Einstellbare Kühlschrankständer",,,TUWENA,"19,99 €","35,99 €",-44%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,1,2.0,,,,,,,,,"exclude_keyword:untergestell,schrank,gestell",False
topseller_api,5,436,516,516,516,516,organic,True,C1615828679,1615828680,,https://www.otto.de/p/xavax-waschmaschinenuntergestell-xavax-untergestell-grossgeraete-weiss-fuer-haushaltsgeraete-zubehoer-fuer-waschmaschinen-trockner-robuste-konstruktion-C1615828679/,"Xavax Unterbausockel Untergestell für Waschmaschine, Trockner und Kühlschrank",,,Xavax,"44,99 €",,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,25,4.5,,,,,Sehr beliebt,Very popular,,,"exclude_keyword:untergestell,sockel,schrank,gestell",False
topseller_api,5,436,520,520,520,520,sponsored,True,S0UG102W,S0UG102W0L17,sponsored,https://www.otto.de/p/raumhirsch-furniture-waschmaschinenumbauschrank-fuer-waschmaschine-waeschetrockner-ueberbauschrank-waschmaschinenschrank-viele-farbvarianten-erhaeltlich-S0UG102W/,Raumhirsch Furniture Waschmaschinenumbauschrank für Waschmaschine / Wäschetrockner - Überbauschrank,Gesponsert,Sponsored,Raumhirsch Furniture,"72,90 €","124,90 €",-42%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,521,521,521,521,organic,True,S0K5E08X,S0K5E08X2UKB,,https://www.otto.de/p/yeset-wasserfilter-wasserfilter-siliphos-filter-enthaerter-waschmaschine-S0K5E08X/,YESET Wasserfilter Wasserfilter Siliphos Filter Enthärter Waschmaschine,,,YESET,"16,30 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,5.0,,,,,,,,,"exclude_keyword:wasserfilter,filter",False
topseller_api,5,436,522,522,522,522,organic,True,S0E4E0TE,S0E4E0TE4O0P,,https://www.otto.de/p/easypart-zahnriemen-1110-pj-5-poly-v-riemen-antriebsriemen-treibriemen-waschmaschine-S0E4E0TE/,easyPART Zahnriemen 1110 PJ 5 Poly-V-Riemen Antriebsriemen Treibriemen,,,easyPART,"18,90 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,,,missing_ldy_keyword,False
topseller_api,5,436,525,525,525,525,organic,True,S05G30R2,S05G30R26E77,,https://www.otto.de/p/spreadshirt-t-shirt-waschmaschine-kostuemersatz-fasching-karneval-frauen-t-shirt-1-tlg-S05G30R2/,Spreadshirt T-Shirt Waschmaschine Kostümersatz Fasching Karneval Frauen T-Shirt,,,Spreadshirt,"22,99 €",,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,,,,,,,,,exclude_keyword:ersatz,False
topseller_api,5,436,526,526,526,526,organic,True,S0WCJ0CE,S0WCJ0CEOIHO,,https://www.otto.de/p/clanmacy-waschmaschinenuntergestell-waschmaschinen-untergestell-mit-schublade-aus-stahl-weiss-bis-150kg-S0WCJ0CE/,Clanmacy Waschmaschinenuntergestell Waschmaschinen Untergestell mit Schublade aus Stahl Weiß Bis 150kg,,,Clanmacy,"51,99 €","86,99 €",-40%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,2,3.0,,,,,,,,,"exclude_keyword:untergestell,gestell",False
topseller_api,5,436,527,527,527,527,organic,True,2088960384,2088973931,,https://www.otto.de/p/basic-by-balculina-waschmaschinenumbauschrank-washhome-b-t-h-68x200x68-cm-1-st-breite-68cm-ausziebarer-tablerboden-2088960384/,BASIC by Balculina Waschmaschinenumbauschrank Washhome B/T/H 68x200x68 cm,,,BASIC by Balculina,"247,63 €","354,00 €",-30%,lieferbar in 12 Wochen,Available in 12 weeks,,,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,528,528,528,528,sponsored,True,S0SDI04E,S0SDI04EDURQ,sponsored,https://www.otto.de/p/raumhirsch-furniture-waschmaschinenumbauschrank-fuer-zwei-geraete-stabiler-waschmaschinenschrank-zwei-groessen-7-farben-waschmaschinenschrank-fuer-trockner-und-waschmaschine-ueberbauschrank-S0SDI04E/,Raumhirsch Furniture Waschmaschinenumbauschrank für zwei Geräte – stabiler Waschmaschinenschrank zwei Größen 7 Farben,Gesponsert,Sponsored,Raumhirsch Furniture,"199,90 €","379,90 €",-47%,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,20,4.0,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,529,529,529,529,organic,True,S0TFS0GG,S0TFS0GGXXIT,,https://www.otto.de/p/heimwert-waschmaschinenuntergestell-zwischenbaurahmen-fuer-waschmaschine-trockner-stabil-fixiert-ruhig-sicher-ohne-klappern-bis-500-kg-tragkraft-S0TFS0GG/,HEIMWERT Waschmaschinenuntergestell Zwischenbaurahmen für Waschmaschine Trockner,,,HEIMWERT,"32,97 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,23,4.5,,,,,Sehr beliebt,Very popular,,,"exclude_keyword:untergestell,gestell,rahmen,zwischenbaurahmen",False
topseller_api,5,436,531,531,531,531,organic,True,S0AGI0B2,S0AGI0B2PPWU,,https://www.otto.de/p/tronicxl-kettenschloss-steckerschloss-waschmaschine-steckersafe-schloss-stecker-box-safe-tv-trockner-kueche-steckersafe-S0AGI0B2/,TronicXL Kettenschloss Steckerschloss Waschmaschine Steckersafe Schloss Stecker Box Safe,,,TronicXL,"24,90 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,,,exclude_keyword:steckerschloss,False
topseller_api,5,436,532,532,532,532,organic,True,S0G4E0CD,S0G4E0CD8LAU,,https://www.otto.de/p/easypart-dichtungsring-wie-europart-10032259-tuermanschette-manschette-waschmaschine-S0G4E0CD/,easyPART Dichtungsring wie EUROPART 10032259 Türmanschette Manschette,,,easyPART,"43,90 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,1,4.0,,,,,,,,,missing_ldy_keyword,False
topseller_api,5,436,533,533,533,533,organic,True,S05GJ0ZP,S05GJ0ZPO0NE,,https://www.otto.de/p/magowa-waschmaschinenumbauschrank-pola-side-badezimmerschrank-fuer-waschmaschine-trockner-ideal-fuer-das-badezimmer-S05GJ0ZP/,MAGOWA Waschmaschinenumbauschrank POLA Side Badezimmerschrank für Waschmaschine/Trockner,,,MAGOWA,"169,99 €","219,99 €",-23%,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,,,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,535,535,535,535,organic,True,S0P9H03V,S0P9H03V5B9L,,https://www.otto.de/p/clp-waschmaschinenuntergestell-medina-metall-gestell-fuer-waschmaschinen-S0P9H03V/,CLP Waschmaschinenuntergestell Medina,,,CLP,"94,90 €","167,90 €",-43%,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,13,4.0,,,,,,,,,"exclude_keyword:untergestell,gestell",False
topseller_api,5,436,536,536,536,536,sponsored,True,S0SDI04H,S0CDT04Q8ECP,sponsored,https://www.otto.de/p/raumhirsch-furniture-waschmaschinenumbauschrank-mit-stauraum-fuer-waschmaschine-waschmaschinenschrank-vier-farben-S0SDI04H/,Raumhirsch Furniture Waschmaschinenumbauschrank mit Stauraum für Waschmaschine – Waschmaschinenschrank- vier Farben,Gesponsert,Sponsored,Raumhirsch Furniture,"199,90 €","339,90 €",-41%,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,11,4.5,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,540,540,540,540,organic,True,S0VGE0YO,S0VGE0YOQSE4,,https://www.otto.de/p/pfctart-waschmaschinenuntergestell-waschmaschine-untergestell-mit-rollen-300-kg-verstellbar-zubehoer-fuer-waschmaschine-kuehlschrank-trockner-inkl-einstellbarer-fuesse-geraete-sockel-mit-bremsrollen-vibrationsschutz-mobile-waschmaschine-S0VGE0YO/,"PFCTART Waschmaschinenuntergestell Waschmaschine Untergestell mit Rollen – 300 kg, verstellbar",,,PFCTART,"26,99 €","40,99 €",-34%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,1.0,,,,,,,,,"exclude_keyword:untergestell,gestell",False
