source,listing_area,page_number,page_offset,row_index,display_rank,local_display_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,product_id_numeric,variation_id,best_variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,source_api_product_name,organic_rank,sponsored_rank,retailer_sku_name_without_brand,retailer_sku_name_shortened,canonical_url,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,price_sale_flag,price_is_starting_price,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,delivery_availability_state,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,image_url,brand,pbk,top_info_diagonal,top_info_screen_technology,top_info_resolution,top_info_refresh_rate,otto_up,sku_status_raw,sku_status
topseller_api,everglades/products + crocotile/tile/data,1,0,43,43,43,43,organic,api_enriched,True,False,True,95015705,C1955807871,1955807871,1955807872,1955807872,43,43,,https://www.otto.de/p/hisense-40e4qt-led-fernseher-100-cm-40-zoll-full-hd-smart-tv-2k-fhd-C1955807871/?variationId=1955807872,"Hisense 40E4QT LED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV, 2K FHD)","Hisense 40E4QT LED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV, 2K FHD)",36,,"40E4QT LED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV, 2K FHD)",40E4QT LED-Fernseher,https://www.otto.de/p/hisense-40e4qt-led-fernseher-100-cm-40-zoll-full-hd-smart-tv-2k-fhd-C1955807871/,"199,99 €","349,00 €",-43%,"199,99 €","349,00 €",-43%,True,False,Sehr beliebt,Very popular,,,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,107,4.5,F,https://i.otto.de/i/otto/188288d9-6878-50fc-ba65-e91500a1131e?$dv_energieetikett$,https://d.otto.de/files/b1b17d5f-0543-5f32-981b-8b37425bb240.pdf,https://i.otto.de/i/otto/88b30c31-ff5e-5ff3-b440-a579ee852488?$responsive_ft2$,Hisense,Fernseher,100 cm/40 Zoll,D-LED,Full HD,60 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,44,44,44,44,organic,api_enriched,True,False,True,27479833,2040419135,2040419135,2040419136,2040419136,44,44,,https://www.otto.de/p/telefunken-d40f900m8cwi-led-fernseher-100-cm-40-zoll-full-hd-smart-tv-2040419135/?variationId=2040419136,"Telefunken D40F900M8CWI LED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV)","Telefunken D40F900M8CWI LED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV)",37,,"D40F900M8CWI LED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV)",D40F900M8CWI LED-Fernseher,https://www.otto.de/p/telefunken-d40f900m8cwi-led-fernseher-100-cm-40-zoll-full-hd-smart-tv-2040419135/,"194,99 €","379,00 €",-49%,"194,99 €","379,00 €",-49%,True,False,,,,,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,8,4.0,D,https://i.otto.de/i/otto/86e497f8-b5bd-5eaa-b769-2486b57a9e83?$dv_energieetikett$,https://d.otto.de/files/faecb88f-cae0-580d-82b4-11ea0e461acb.pdf,https://i.otto.de/i/otto/ba0acbbc-04f5-59ad-83c0-e44836aa1f02?$responsive_ft2$,Telefunken,Fernseher,100 cm/40 Zoll,LED,Full HD,50 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,45,45,45,45,organic,api_enriched,True,False,True,49872968,C1955108382,1955108382,1955108383,1955108383,45,45,,https://www.otto.de/p/hisense-55e77q-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108382/?variationId=1955108383,"Hisense 55E77Q QLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, 4K UHD QLED)","Hisense 55E77Q QLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, 4K UHD QLED)",38,,"55E77Q QLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, 4K UHD QLED)",55E77Q QLED-Fernseher,https://www.otto.de/p/hisense-55e77q-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108382/,"339,99 €","699,00 €",-51%,"339,99 €","699,00 €",-51%,True,True,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,119,4.5,E,https://i.otto.de/i/otto/291f011e-5856-570a-9afc-4fcb1eb9eaff?$dv_energieetikett$,https://d.otto.de/files/f48f4901-c63e-5365-9ce5-8ccd0ed53e6b.pdf,https://i.otto.de/i/otto/954e032f-b1cc-5e43-b4a5-24da338cdca9?$responsive_ft2$,Hisense,Fernseher,139 cm/55 Zoll,QLED,4K Ultra HD,60 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,46,46,46,46,organic,api_enriched,True,False,True,30916915,1962381362,1962381362,1962381363,1962381363,46,46,,https://www.otto.de/p/tcl-75p71kx1-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-google-tv-multi-hdr-dolby-vision-smart-tv-airplay2-dolby-atmos-game-master-1962381362/?variationId=1962381363,"TCL 75P71KX1 QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Google TV, Multi-HDR, Dolby Vision, Smart TV, Airplay2, Dolby Atmos, Game Master)","TCL 75P71KX1 QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Google TV, Multi-HDR, Dolby Vision, Smart TV, Airplay2, Dolby Atmos, Game Master)",39,,"75P71KX1 QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Google TV, Multi-HDR, Dolby Vision, Smart TV, Airplay2, Dolby Atmos, Game Master)",75P71KX1 QLED-Fernseher,https://www.otto.de/p/tcl-75p71kx1-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-google-tv-multi-hdr-dolby-vision-smart-tv-airplay2-dolby-atmos-game-master-1962381362/,"539,00 €","799,00 €",-33%,"539,00 €","799,00 €",-33%,True,False,,,nur bis Dienstag,nur bis Dienstag,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,32,5.0,F,https://i.otto.de/i/otto/21dd8497-5d86-5bfb-a2c2-04e7acf3016f?$dv_energieetikett$,https://d.otto.de/files/d83fba01-6376-56ea-bef6-b9e4e24ce0f3.pdf,https://i.otto.de/i/otto/466de42a-07ea-5ce5-a244-10ccdbd3e9d2?$responsive_ft2$,TCL,Fernseher,189 cm/75 Zoll,QLED,4K Ultra HD,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,47,47,47,47,organic,api_enriched,True,False,True,51838924,2024627863,2024627863,2024627864,2024627864,47,47,,https://www.otto.de/p/lg-27lx6tdga-led-fernseher-68-cm-27-zoll-qhd-smart-tv-2024627863/?variationId=2024627864,"LG 27LX6TDGA LED-Fernseher (68 cm/27 Zoll, QHD, Smart-TV)","LG 27LX6TDGA LED-Fernseher (68 cm/27 Zoll, QHD, Smart-TV)",40,,"27LX6TDGA LED-Fernseher (68 cm/27 Zoll, QHD, Smart-TV)",27LX6TDGA LED-Fernseher,https://www.otto.de/p/lg-27lx6tdga-led-fernseher-68-cm-27-zoll-qhd-smart-tv-2024627863/,"789,00 €","1.349,00 €",-42%,"789,00 €","1.349,00 €",-42%,True,False,,,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,12,5.0,F,https://i.otto.de/i/otto/3d7782ba-a438-5c2c-aeb8-13512d6d28cb?$dv_energieetikett$,https://d.otto.de/files/44af5cc0-92a2-5c9b-9783-97f78c743318.pdf,https://i.otto.de/i/otto/3436e7fa-9043-5cf9-8776-efd9e879bfc5?$responsive_ft2$,LG,Fernseher,68 cm/27 Zoll,LCD,QHD,60 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,48,48,48,48,sponsored,api_enriched,True,False,True,96850721,1975567686,1975567686,1975567687,1975567687,48,48,sponsored,https://www.otto.de/p/samsung-gq85q6faau-qled-fernseher-214-cm-85-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567686/?variationId=1975567687,"Samsung GQ85Q6FAAU QLED-Fernseher (214 cm/85 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)","GQ85Q6FAAU QLED-Fernseher (214 cm/85 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",,8,"GQ85Q6FAAU QLED-Fernseher (214 cm/85 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",GQ85Q6FAAU QLED-Fernseher,https://www.otto.de/p/samsung-gq85q6faau-qled-fernseher-214-cm-85-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567686/,"999,00 €","1.649,00 €",-39%,"999,00 €","1.649,00 €",-39%,True,False,,,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,18,4.5,G,https://i.otto.de/i/otto/472adda2-1b5d-5472-8de8-cc0233c1ade7?$dv_energieetikett$,https://d.otto.de/files/37d94046-b1b5-5a75-b1cb-728538356dcf.pdf,https://i.otto.de/i/otto/1f8ee916-bd31-5371-9ef4-b397d4e43652?$responsive_ft2$,Samsung,Fernseher,214 cm/85 Zoll,QLED,4K Ultra HD,50 Hz,False,Gesponsert,Sponsored
topseller_api,everglades/products + crocotile/tile/data,1,0,49,49,49,49,organic,api_enriched,True,False,True,22165346,1970617854,1970617854,1970617855,1970617855,49,49,,https://www.otto.de/p/philips-55pus8000-12-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-ambilight-pixel-precise-uhd-hdr10plus-hlg-gaming-dolby-atmos-1970617854/?variationId=1970617855,"Philips 55PUS8000/12 LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Ambilight, Pixel Precise UHD, HDR10+ & HLG, Gaming, Dolby Atmos)","Philips 55PUS8000/12 LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Ambilight, Pixel Precise UHD, HDR10+ & HLG, Gaming, Dolby Atmos)",41,,"55PUS8000/12 LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Ambilight, Pixel Precise UHD, HDR10+ & HLG, Gaming, Dolby Atmos)",55PUS8000/12 LED-Fernseher,https://www.otto.de/p/philips-55pus8000-12-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-ambilight-pixel-precise-uhd-hdr10plus-hlg-gaming-dolby-atmos-1970617854/,"399,00 €","799,00 €",-50%,"399,00 €","799,00 €",-50%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,87,4.0,E,https://i.otto.de/i/otto/3676f902-f44b-54e4-a319-22f66455bc94?$dv_energieetikett$,https://d.otto.de/files/f9bcde97-85a9-5f80-9afe-2ac6fd823865.pdf,https://i.otto.de/i/otto/52c1fa2b-4eb0-51ac-a28a-4aa3b45cd718?$responsive_ft2$,Philips,Fernseher,139 cm/55 Zoll,LED,4K Ultra HD,60 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,50,50,50,50,organic,api_enriched,True,False,True,36228644,C2087551485,2087551485,2087551486,2087551486,50,50,,https://www.otto.de/p/hisense-75e7s-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-C2087551485/?variationId=2087551486,"Hisense 75E7S QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV)","Hisense 75E7S QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV)",42,,"75E7S QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV)",75E7S QLED-Fernseher,https://www.otto.de/p/hisense-75e7s-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-C2087551485/,"659,99 €","1.249,00 €",-47%,"659,99 €","1.249,00 €",-47%,True,True,,,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,,,E,https://i.otto.de/i/otto/1feea84c-6722-5025-a8c0-8d535d852127?$dv_energieetikett$,https://d.otto.de/files/d8733acc-2728-52b3-bcbb-631d4aea547d.pdf,https://i.otto.de/i/otto/d54db86f-74dc-50c0-8c9f-49262d315c63?$responsive_ft2$,Hisense,Fernseher,189 cm/75 Zoll,QLED,4K Ultra HD,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,51,51,51,51,organic,api_enriched,True,False,True,66250507,1975567984,1975567984,1975567985,1975567985,51,51,,https://www.otto.de/p/samsung-gq55qn70fau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-neo-quantum-hdr-4k-ai-upscaling-gaming-hub-motion-xcelerator-144hz-1975567984/?variationId=1975567985,"Samsung GQ55QN70FAU QLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV, Neo Quantum HDR, 4K AI Upscaling, Gaming Hub, Motion Xcelerator 144Hz)","Samsung GQ55QN70FAU QLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV, Neo Quantum HDR, 4K AI Upscaling, Gaming Hub, Motion Xcelerator 144Hz)",43,,"GQ55QN70FAU QLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV, Neo Quantum HDR, 4K AI Upscaling, Gaming Hub, Motion Xcelerator 144Hz)",GQ55QN70FAU QLED-Fernseher,https://www.otto.de/p/samsung-gq55qn70fau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-neo-quantum-hdr-4k-ai-upscaling-gaming-hub-motion-xcelerator-144hz-1975567984/,"599,00 €","1.299,00 €",-54%,"599,00 €","1.299,00 €",-54%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,76,4.5,E,https://i.otto.de/i/otto/0967f585-c8ed-5489-92ef-0f2a5864f2ab?$dv_energieetikett$,https://d.otto.de/files/dd8f0e44-8554-589d-8fac-cd3cfbc251c5.pdf,https://i.otto.de/i/otto/9440219f-c8be-547e-b8f6-4648dcb74ec4?$responsive_ft2$,Samsung,Fernseher,138 cm/55 Zoll,Neo QLED,4K Ultra HD,144 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,52,52,52,52,organic,api_enriched,True,False,True,S0MBV0QW,S0MBV0QW,S0MBV0QW,S0MBV0QWWIM5,S0MBV0QWWIM5,52,52,,https://www.otto.de/p/alltro-universal-tv-fernbedienung-passend-fuer-alle-telefunken-fernseher-fernbedienung-mit-youtube-netflix-tasten-S0MBV0QW/?variationId=S0MBV0QWWIM5,"Alltro Universal TV Fernbedienung passend für alle Telefunken Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)","Alltro Universal TV Fernbedienung passend für alle Telefunken Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)",44,,"Universal TV Fernbedienung passend für alle Telefunken Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)",Universal TV Fernbedienung passend für alle Telefunken Fernseher Fernbedienung,https://www.otto.de/p/alltro-universal-tv-fernbedienung-passend-fuer-alle-telefunken-fernseher-fernbedienung-mit-youtube-netflix-tasten-S0MBV0QW/,"11,95 €","14,95 €",-20%,"11,95 €","14,95 €",-20%,True,False,Sehr beliebt,Very popular,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,43,4.5,,,,https://i.otto.de/i/otto/5712ae4c-eb87-4193-a869-f724d258869f?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,53,53,53,53,organic,api_enriched,True,False,True,,S0ZAP0XC,S0ZAP0XC,S0ZAP0XC5MPJ,S0ZAP0XC5MPJ,53,53,,https://www.otto.de/p/xoro-ptl-1015-v2-10-1-zoll-tragbarer-fernseher-mit-dvb-t2-h-265-hevc-tuner-portabler-monitor-25-6-cm-10-1-1024-600-px-hd-ready-lcd-mit-led-backlight-tragbarer-10-1-dvb-t2-fernseher-mit-akku-hdmi-und-mediaplayer-S0ZAP0XC/?variationId=S0ZAP0XC5MPJ,"Xoro PTL 1015 V2 10.1 Zoll Tragbarer Fernseher mit DVB-T2 H.265/HEVC Tuner Portabler Monitor (25,6 cm/10.1 "", 1024 × 600 px, HD Ready, LCD mit LED‑Backlight, Tragbarer 10,1'' DVB‑T2 Fernseher mit Akku, HDMI und Mediaplayer)","Xoro PTL 1015 V2 10.1 Zoll Tragbarer Fernseher mit DVB-T2 H.265/HEVC Tuner Portabler Monitor (25,6 cm/10.1 "", 1024 × 600 px, HD Ready, LCD mit LED‑Backlight, Tragbarer 10,1'' DVB‑T2 Fernseher mit Akku, HDMI und Mediaplayer)",45,,"PTL 1015 V2 10.1 Zoll Tragbarer Fernseher mit DVB-T2 H.265/HEVC Tuner Portabler Monitor (25,6 cm/10.1 "", 1024 × 600 px, HD Ready, LCD mit LED‑Backlight, Tragbarer 10,1'' DVB‑T2 Fernseher mit Akku, HDMI und Mediaplayer)",PTL 1015 V2 10.1 Zoll Tragbarer Fernseher mit DVB-T2 H.265/HEVC Tuner Portabler Monitor,https://www.otto.de/p/xoro-ptl-1015-v2-10-1-zoll-tragbarer-fernseher-mit-dvb-t2-h-265-hevc-tuner-portabler-monitor-25-6-cm-10-1-1024-600-px-hd-ready-lcd-mit-led-backlight-tragbarer-10-1-dvb-t2-fernseher-mit-akku-hdmi-und-mediaplayer-S0ZAP0XC/,"129,00 €","219,90 €",-41%,"129,00 €","219,90 €",-41%,True,False,,,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,AVAILABLE,5,4.0,D,https://i.otto.de/i/otto/f8d5da56-2ed2-42ea-ba84-986090fb0d34?$dv_energieetikett$,https://d.otto.de/files/641b18f1-5db7-4184-87fc-6d59abf29882.pdf,https://i.otto.de/i/otto/11daf877-ce7e-46e3-9bcd-07c50d8ed38e?$responsive_ft2$,Xoro,Monitore,"25,6 cm/ 10.1 Zoll",,"1024 × 600 px, HD Ready",,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,54,54,54,54,organic,api_enriched,True,False,True,S0EB503H,C1832845861,1832845861,S0EB503HMIQR,S0EB503HMIQR,54,54,,https://www.otto.de/p/hisense-75e6nt-dled-fernseher-189-00-cm-75-zoll-4k-ultra-hd-vidaa-u7-6-game-mode-plus-sprachassistenten-uhd-ai-upscaler-C1832845861/?variationId=S0EB503HMIQR,"Hisense 75E6NT LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)","Hisense 75E6NT LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)",46,,"75E6NT LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)",75E6NT LED-Fernseher,https://www.otto.de/p/hisense-75e6nt-dled-fernseher-189-00-cm-75-zoll-4k-ultra-hd-vidaa-u7-6-game-mode-plus-sprachassistenten-uhd-ai-upscaler-C1832845861/,"756,85 €","1.199,00 €",-37%,"756,85 €","1.199,00 €",-37%,True,False,,,,,lieferbar - in  7-9 Werktagen bei dir,lieferbar - in  7-9 Werktagen bei dir,AVAILABLE,112,4.5,E,https://i.otto.de/i/otto/570a557a-4185-5bda-9423-b7fb0562cb8a?$dv_energieetikett$,https://d.otto.de/files/6fb510fe-7c9b-5acb-a7d8-145cb18523bc.pdf,https://i.otto.de/i/otto/f1fe178b-01a1-5b99-97ba-aafccbd49902?$responsive_ft2$,Hisense,Fernseher,189 cm/75 Zoll,D-LED,4K Ultra HD,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,55,55,55,55,organic,api_enriched,True,False,True,S09FI0PS,C1968873959,1968873959,S09FI0PSJXHJ,S09FI0PSJXHJ,55,55,,https://www.otto.de/p/lg-55ua73006la-led-fernseher-55-zoll-uhd-smart-tv-smart-tv-funktionalitaet-C1968873959/?variationId=S09FI0PSJXHJ,"LG 55UA73006LA LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV)","LG 55UA73006LA LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV)",47,,"55UA73006LA LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV)",55UA73006LA LED-Fernseher,https://www.otto.de/p/lg-55ua73006la-led-fernseher-55-zoll-uhd-smart-tv-smart-tv-funktionalitaet-C1968873959/,"647,68 €",,,"647,68 €",,,False,False,,,,,lieferbar - in  7-9 Werktagen bei dir,lieferbar - in  7-9 Werktagen bei dir,AVAILABLE,182,4.5,F,https://i.otto.de/i/otto/57490a78-7b4d-5896-a879-4d3dec9c1da9?$dv_energieetikett$,https://d.otto.de/files/31b6b897-ec04-5edd-bbf8-4c01cfd7e074.pdf,https://i.otto.de/i/otto/9f108d52-f03c-57bc-8050-0bb21c347e05?$responsive_ft2$,LG,Fernseher,139 cm/55 Zoll,Edge-LED,4K Ultra HD,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,56,56,56,56,sponsored,api_enriched,True,False,True,12835934,1975567839,1975567839,1975567840,1975567840,56,56,sponsored,https://www.otto.de/p/samsung-gq55q7faau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567839/?variationId=1975567840,"Samsung GQ55Q7FAAU QLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)","GQ55Q7FAAU QLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",,9,"GQ55Q7FAAU QLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",GQ55Q7FAAU QLED-Fernseher,https://www.otto.de/p/samsung-gq55q7faau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567839/,"399,00 €","899,00 €",-56%,"399,00 €","899,00 €",-56%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,42,4.5,G,https://i.otto.de/i/otto/ce04b4db-c5df-595e-bf87-c74521c01608?$dv_energieetikett$,https://d.otto.de/files/4bff3640-6412-5d85-a261-056e34f674b1.pdf,https://i.otto.de/i/otto/4df252fd-c6d4-592f-a842-57a204ef7ce3?$responsive_ft2$,Samsung,Fernseher,138 cm/55 Zoll,QLED,4K Ultra HD,50 Hz,True,Gesponsert,Sponsored
topseller_api,everglades/products + crocotile/tile/data,1,0,57,57,57,57,organic,api_enriched,True,False,True,38696940,1975567876,1975567876,1975567878,1975567878,57,57,,https://www.otto.de/p/samsung-gu85u8079fu-led-fernseher-214-cm-85-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567876/?variationId=1975567878,"Samsung GU85U8079FU LED-Fernseher (214 cm/85 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)","Samsung GU85U8079FU LED-Fernseher (214 cm/85 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",48,,"GU85U8079FU LED-Fernseher (214 cm/85 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",GU85U8079FU LED-Fernseher,https://www.otto.de/p/samsung-gu85u8079fu-led-fernseher-214-cm-85-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567876/,"899,00 €","1.999,00 €",-55%,"899,00 €","1.999,00 €",-55%,True,False,,,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,18,5.0,G,https://i.otto.de/i/otto/ee0e0cf0-6d5b-58dc-96dc-51b00491568a?$dv_energieetikett$,https://d.otto.de/files/cae50e6e-7d6f-5f3a-b951-c15f1666aa5e.pdf,https://i.otto.de/i/otto/34208791-187b-5d8d-a816-a418e63486fc?$responsive_ft2$,Samsung,Fernseher,214 cm/85 Zoll,LED,4K Ultra HD,50 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,58,58,58,58,organic,api_enriched,True,False,True,35286914,C1832845897,1832845897,1832845898,1832845898,58,58,,https://www.otto.de/p/hisense-50e6nt-dled-fernseher-126-00-cm-50-zoll-vidaa-u7-6-4k-ultra-hd-game-mode-plus-sprachassistenten-C1832845897/?variationId=1832845898,"Hisense 50E6NT LED-Fernseher (126 cm/50 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)","Hisense 50E6NT LED-Fernseher (126 cm/50 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)",49,,"50E6NT LED-Fernseher (126 cm/50 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)",50E6NT LED-Fernseher,https://www.otto.de/p/hisense-50e6nt-dled-fernseher-126-00-cm-50-zoll-vidaa-u7-6-4k-ultra-hd-game-mode-plus-sprachassistenten-C1832845897/,"279,99 €","529,00 €",-47%,"279,99 €","529,00 €",-47%,True,True,,,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,158,4.5,E,https://i.otto.de/i/otto/66117135-0002-52ee-a8ee-4965bf43ce95?$dv_energieetikett$,https://d.otto.de/files/8245b8b2-370e-5a7b-b960-d3b88b7ad551.pdf,https://i.otto.de/i/otto/f1fe178b-01a1-5b99-97ba-aafccbd49902?$responsive_ft2$,Hisense,Fernseher,126 cm/50 Zoll,D-LED,4K Ultra HD,60 Hz,True,,
