source,listing_area,page_number,page_offset,row_index,display_rank,local_display_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,product_id_numeric,variation_id,best_variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,source_api_product_name,organic_rank,sponsored_rank,retailer_sku_name_without_brand,retailer_sku_name_shortened,canonical_url,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,price_sale_flag,price_is_starting_price,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,delivery_availability_state,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,image_url,brand,pbk,top_info_diagonal,top_info_screen_technology,top_info_resolution,top_info_refresh_rate,otto_up,sku_status_raw,sku_status,tv_filter_reason,is_tv_sku
topseller_api,everglades/products + crocotile/tile/data,2,109,230,230,110,230,organic,api_enriched,True,False,True,S0IGN021,S0IGN021,S0IGN021,S0IGN02131GI,S0IGN02131GI,230,110,,https://www.otto.de/p/mycotech-fernbedienung-fuer-samsung-smart-tv-fernseher-bn59-01385a-fernbedienung-S0IGN021/?variationId=S0IGN02131GI,Mycotech Fernbedienung für Samsung Smart TV Fernseher BN59-01385A Fernbedienung,Mycotech Fernbedienung für Samsung Smart TV Fernseher BN59-01385A Fernbedienung,208,,Fernbedienung für Samsung Smart TV Fernseher BN59-01385A Fernbedienung,Fernbedienung für Samsung Smart TV Fernseher BN59-01385A Fernbedienung,https://www.otto.de/p/mycotech-fernbedienung-fuer-samsung-smart-tv-fernseher-bn59-01385a-fernbedienung-S0IGN021/,"9,99 €","19,99 €",-50%,"9,99 €","19,99 €",-50%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,2,5.0,,,,https://i.otto.de/i/otto/235d99d1-faf3-534a-8c1a-ef18298c18f7?$responsive_ft2$,Mycotech,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,2,109,232,232,112,232,organic,api_enriched,True,False,True,74334556,1246576093,1246576093,1246576094,1246576094,232,112,,https://www.otto.de/p/yamaha-heimkinosystem-yht-4960-5-1-145-w-bluetooth-wlan-8k-60hz-4k-120hz-gaming-alexa-google-assistant-airplay-musiccast-1246576093/?variationId=1246576094,"Yamaha Heimkinosystem YHT-4960 5.1 (145 W, Bluetooth, WLAN, 8K/60Hz, 4K/120Hz, Gaming, Alexa, Google Assistant, Airplay, MusicCast)","Yamaha Heimkinosystem YHT-4960 5.1 (145 W, Bluetooth, WLAN, 8K/60Hz, 4K/120Hz, Gaming, Alexa, Google Assistant, Airplay, MusicCast)",210,,"Heimkinosystem YHT-4960 5.1 (145 W, Bluetooth, WLAN, 8K/60Hz, 4K/120Hz, Gaming, Alexa, Google Assistant, Airplay, MusicCast)",Heimkinosystem YHT-4960,https://www.otto.de/p/yamaha-heimkinosystem-yht-4960-5-1-145-w-bluetooth-wlan-8k-60hz-4k-120hz-gaming-alexa-google-assistant-airplay-musiccast-1246576093/,"569,00 €","799,00 €",-29%,"569,00 €","799,00 €",-29%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,62,4.5,,,,https://i.otto.de/i/otto/f3de5dc5-5c6c-5016-9407-623755a758c2?$responsive_ft2$,Yamaha,Heimkinosysteme,,,,,True,,,missing_tv_positive_keyword,False
topseller_api,everglades/products + crocotile/tile/data,2,109,238,238,118,238,organic,api_enriched,True,False,True,S0Y1D0Z6,S0Y1D0Z6,S0Y1D0Z6,S0Y1D0Z6XVJ8,S0Y1D0Z6XVJ8,238,118,,https://www.otto.de/p/deleycon-deleycon-1x-fensterdurchfuehrung-sat-kabel-21cm-flexibel-30cm-laenge-sat-kabel-S0Y1D0Z6/?variationId=S0Y1D0Z6XVJ8,deleyCON deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,deleyCON deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,216,,deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,https://www.otto.de/p/deleycon-deleycon-1x-fensterdurchfuehrung-sat-kabel-21cm-flexibel-30cm-laenge-sat-kabel-S0Y1D0Z6/,"4,89 €",,,"4,89 €",,,False,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,,,,,,https://i.otto.de/i/otto/06fcb00c-36c2-5cd9-bff9-2bad603dc9e3?$responsive_ft2$,deleyCON,Kabel,,,,,False,,,exclude_keyword:kabel,False
topseller_api,everglades/products + crocotile/tile/data,2,109,240,240,120,240,organic,api_enriched,True,False,True,S0Y1D0Z4,S0Y1D0Z4,S0Y1D0Z4,S0Y1D0Z4JRRB,S0Y1D0Z4JRRB,240,120,,https://www.otto.de/p/deleycon-deleycon-1x-fensterdurchfuehrung-sat-kabel-21cm-flexibel-30cm-laenge-sat-kabel-S0Y1D0Z4/?variationId=S0Y1D0Z4JRRB,deleyCON deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,deleyCON deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,218,,deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,https://www.otto.de/p/deleycon-deleycon-1x-fensterdurchfuehrung-sat-kabel-21cm-flexibel-30cm-laenge-sat-kabel-S0Y1D0Z4/,"4,99 €",,,"4,99 €",,,False,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,,,,,,https://i.otto.de/i/otto/20e21487-6b20-5842-9fc0-037bf08834ef?$responsive_ft2$,deleyCON,Kabel,,,,,False,,,exclude_keyword:kabel,False
topseller_api,everglades/products + crocotile/tile/data,3,218,250,250,10,250,organic,api_enriched,True,False,True,,1741641155,1741641155,1741641156,1741641156,250,10,,https://www.otto.de/p/acer-nitro-ed240q-s-curved-gaming-led-monitor-59-9-cm-23-6-1920-x-1080-px-full-hd-1-ms-reaktionszeit-180-hz-va-led-1741641155/?variationId=1741641156,"Acer Nitro ED240Q S Curved-Gaming-LED-Monitor (59,9 cm/23,6 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 180 Hz, VA LED)","Acer Nitro ED240Q S Curved-Gaming-LED-Monitor (59,9 cm/23,6 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 180 Hz, VA LED)",225,,"Nitro ED240Q S Curved-Gaming-LED-Monitor (59,9 cm/23,6 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 180 Hz, VA LED)",Nitro ED240Q S Curved-Gaming-LED-Monitor,https://www.otto.de/p/acer-nitro-ed240q-s-curved-gaming-led-monitor-59-9-cm-23-6-1920-x-1080-px-full-hd-1-ms-reaktionszeit-180-hz-va-led-1741641155/,"99,90 €","139,00 €",-28%,"99,90 €","139,00 €",-28%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,270,4.5,E,https://i.otto.de/i/otto/428d3299-7bb1-5e6e-9e91-57ef4afb14cf?$dv_energieetikett$,https://d.otto.de/files/d23e959e-1e54-53ed-afea-429a22261950.pdf,https://i.otto.de/i/otto/a775001f-73ee-5670-bd8c-e308cc28addb?$responsive_ft2$,Acer,Monitore,"59,9 cm/ 23,6 Zoll",,"1920 x 1080 px, Full HD",180 Hz,True,,,exclude_keyword:monitor,False
topseller_api,everglades/products + crocotile/tile/data,3,218,253,253,13,253,organic,api_enriched,True,False,True,S0IGN021,S0IGN021,S0IGN021,S0IGN02131GI,S0IGN02131GI,253,13,,https://www.otto.de/p/mycotech-fernbedienung-fuer-samsung-smart-tv-fernseher-bn59-01385a-fernbedienung-S0IGN021/?variationId=S0IGN02131GI,Mycotech Fernbedienung für Samsung Smart TV Fernseher BN59-01385A Fernbedienung,Mycotech Fernbedienung für Samsung Smart TV Fernseher BN59-01385A Fernbedienung,228,,Fernbedienung für Samsung Smart TV Fernseher BN59-01385A Fernbedienung,Fernbedienung für Samsung Smart TV Fernseher BN59-01385A Fernbedienung,https://www.otto.de/p/mycotech-fernbedienung-fuer-samsung-smart-tv-fernseher-bn59-01385a-fernbedienung-S0IGN021/,"9,99 €","19,99 €",-50%,"9,99 €","19,99 €",-50%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,2,5.0,,,,https://i.otto.de/i/otto/235d99d1-faf3-534a-8c1a-ef18298c18f7?$responsive_ft2$,Mycotech,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,3,218,255,255,15,255,organic,api_enriched,True,False,True,74334556,1246576093,1246576093,1246576094,1246576094,255,15,,https://www.otto.de/p/yamaha-heimkinosystem-yht-4960-5-1-145-w-bluetooth-wlan-8k-60hz-4k-120hz-gaming-alexa-google-assistant-airplay-musiccast-1246576093/?variationId=1246576094,"Yamaha Heimkinosystem YHT-4960 5.1 (145 W, Bluetooth, WLAN, 8K/60Hz, 4K/120Hz, Gaming, Alexa, Google Assistant, Airplay, MusicCast)","Yamaha Heimkinosystem YHT-4960 5.1 (145 W, Bluetooth, WLAN, 8K/60Hz, 4K/120Hz, Gaming, Alexa, Google Assistant, Airplay, MusicCast)",230,,"Heimkinosystem YHT-4960 5.1 (145 W, Bluetooth, WLAN, 8K/60Hz, 4K/120Hz, Gaming, Alexa, Google Assistant, Airplay, MusicCast)",Heimkinosystem YHT-4960,https://www.otto.de/p/yamaha-heimkinosystem-yht-4960-5-1-145-w-bluetooth-wlan-8k-60hz-4k-120hz-gaming-alexa-google-assistant-airplay-musiccast-1246576093/,"569,00 €","799,00 €",-29%,"569,00 €","799,00 €",-29%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,62,4.5,,,,https://i.otto.de/i/otto/f3de5dc5-5c6c-5016-9407-623755a758c2?$responsive_ft2$,Yamaha,Heimkinosysteme,,,,,True,,,missing_tv_positive_keyword,False
topseller_api,everglades/products + crocotile/tile/data,3,218,257,257,17,257,organic,api_enriched,True,False,True,,C2022348183,2022348183,2022348184,2022348184,257,17,,https://www.otto.de/p/acer-nitro-ed320qw0bmiipx-curved-led-monitor-80-cm-31-5-1920-x-1080-px-full-hd-1-ms-reaktionszeit-240-hz-va-led-C2022348183/?variationId=2022348184,"Acer Nitro ED320QW0bmiipx Curved-LED-Monitor (80 cm/31,5 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 240 Hz, VA LED)","Acer Nitro ED320QW0bmiipx Curved-LED-Monitor (80 cm/31,5 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 240 Hz, VA LED)",231,,"Nitro ED320QW0bmiipx Curved-LED-Monitor (80 cm/31,5 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 240 Hz, VA LED)",Nitro ED320QW0bmiipx Curved-LED-Monitor,https://www.otto.de/p/acer-nitro-ed320qw0bmiipx-curved-led-monitor-80-cm-31-5-1920-x-1080-px-full-hd-1-ms-reaktionszeit-240-hz-va-led-C2022348183/,"142,40 €","229,00 €",-38%,"142,40 €","229,00 €",-38%,True,True,,,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,5,4.5,D,https://i.otto.de/i/otto/9f8eb5bf-2e76-5a37-8e70-a1bcd721a449?$dv_energieetikett$,https://d.otto.de/files/b24ada9a-9077-5f31-b3d6-29b086bbeca0.pdf,https://i.otto.de/i/otto/d769fe36-db3e-5c5a-a102-f5f3456c83ab?$responsive_ft2$,Acer,Monitore,"80 cm/ 31,5 Zoll",,"1920 x 1080 px, Full HD",240 Hz,True,,,exclude_keyword:monitor,False
topseller_api,everglades/products + crocotile/tile/data,3,218,263,263,23,263,organic,api_enriched,True,False,True,S0Y1D0Z6,S0Y1D0Z6,S0Y1D0Z6,S0Y1D0Z6XVJ8,S0Y1D0Z6XVJ8,263,23,,https://www.otto.de/p/deleycon-deleycon-1x-fensterdurchfuehrung-sat-kabel-21cm-flexibel-30cm-laenge-sat-kabel-S0Y1D0Z6/?variationId=S0Y1D0Z6XVJ8,deleyCON deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,deleyCON deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,237,,deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,https://www.otto.de/p/deleycon-deleycon-1x-fensterdurchfuehrung-sat-kabel-21cm-flexibel-30cm-laenge-sat-kabel-S0Y1D0Z6/,"4,89 €",,,"4,89 €",,,False,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,,,,,,https://i.otto.de/i/otto/06fcb00c-36c2-5cd9-bff9-2bad603dc9e3?$responsive_ft2$,deleyCON,Kabel,,,,,False,,,exclude_keyword:kabel,False
topseller_api,everglades/products + crocotile/tile/data,3,218,266,266,26,266,organic,api_enriched,True,False,True,S0Y1D0Z4,S0Y1D0Z4,S0Y1D0Z4,S0Y1D0Z4JRRB,S0Y1D0Z4JRRB,266,26,,https://www.otto.de/p/deleycon-deleycon-1x-fensterdurchfuehrung-sat-kabel-21cm-flexibel-30cm-laenge-sat-kabel-S0Y1D0Z4/?variationId=S0Y1D0Z4JRRB,deleyCON deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,deleyCON deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,239,,deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,deleyCON 1x Fensterdurchführung SAT Kabel 21cm flexibel / 30cm Länge SAT-Kabel,https://www.otto.de/p/deleycon-deleycon-1x-fensterdurchfuehrung-sat-kabel-21cm-flexibel-30cm-laenge-sat-kabel-S0Y1D0Z4/,"4,99 €",,,"4,99 €",,,False,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,,,,,,https://i.otto.de/i/otto/20e21487-6b20-5842-9fc0-037bf08834ef?$responsive_ft2$,deleyCON,Kabel,,,,,False,,,exclude_keyword:kabel,False
topseller_api,everglades/products + crocotile/tile/data,3,218,267,267,27,267,organic,api_enriched,True,False,True,,1983559393,1983559393,1983559394,1983559394,267,27,,https://www.otto.de/p/samsung-s55cg970nu-curved-gaming-monitor-138-cm-55-3840-x-2160-px-4k-ultra-hd-1-ms-reaktionszeit-165-hz-va-led-1983559393/?variationId=1983559394,"Samsung S55CG970NU Curved-Gaming-Monitor (138 cm/55 "", 3840 x 2160 px, 4K Ultra HD, 1 ms Reaktionszeit, 165 Hz, VA LED)","Samsung S55CG970NU Curved-Gaming-Monitor (138 cm/55 "", 3840 x 2160 px, 4K Ultra HD, 1 ms Reaktionszeit, 165 Hz, VA LED)",240,,"S55CG970NU Curved-Gaming-Monitor (138 cm/55 "", 3840 x 2160 px, 4K Ultra HD, 1 ms Reaktionszeit, 165 Hz, VA LED)",S55CG970NU Curved-Gaming-Monitor,https://www.otto.de/p/samsung-s55cg970nu-curved-gaming-monitor-138-cm-55-3840-x-2160-px-4k-ultra-hd-1-ms-reaktionszeit-165-hz-va-led-1983559393/,"1.712,87 €","2.769,00 €",-38%,"1.712,87 €","2.769,00 €",-38%,True,False,,,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,1,5.0,G,https://i.otto.de/i/otto/c81ef29a-abc1-5c86-833c-7d42aa05cf90?$dv_energieetikett$,https://d.otto.de/files/7c4b8ac9-e6a1-59e4-9d7e-48e29d1e54ae.pdf,https://i.otto.de/i/otto/28e8a15f-83e0-5e24-9ca4-8ac25ac95c7b?$responsive_ft2$,Samsung,Monitore,138 cm/ 55 Zoll,,"3840 x 2160 px, 4K Ultra HD",165 Hz,False,,,exclude_keyword:monitor,False
topseller_api,everglades/products + crocotile/tile/data,3,218,273,273,33,273,organic,api_enriched,True,False,True,,2000246937,2000246937,2000246938,2000246938,273,33,,https://www.otto.de/p/lenovo-l24-4e-a25238fl0-led-monitor-61-cm-24-1920-x-1080-px-full-hd-4-6-ms-reaktionszeit-100-hz-ips-2000246937/?variationId=2000246938,"Lenovo L24-4e(A25238FL0) LED-Monitor (61 cm/24 "", 1920 x 1080 px, Full HD, 4, 6 ms Reaktionszeit, 100 Hz, IPS)","Lenovo L24-4e(A25238FL0) LED-Monitor (61 cm/24 "", 1920 x 1080 px, Full HD, 4, 6 ms Reaktionszeit, 100 Hz, IPS)",245,,"L24-4e(A25238FL0) LED-Monitor (61 cm/24 "", 1920 x 1080 px, Full HD, 4, 6 ms Reaktionszeit, 100 Hz, IPS)",L24-4e(A25238FL0) LED-Monitor,https://www.otto.de/p/lenovo-l24-4e-a25238fl0-led-monitor-61-cm-24-1920-x-1080-px-full-hd-4-6-ms-reaktionszeit-100-hz-ips-2000246937/,"69,99 €","99,00 €",-29%,"69,99 €","99,00 €",-29%,True,False,,,nur bis Dienstag,nur bis Dienstag,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,4,4.5,E,https://i.otto.de/i/otto/a6d390f0-f3d9-5484-89d2-cb16928bbc11?$dv_energieetikett$,https://d.otto.de/files/1669be74-8483-5999-938c-c67ffc328a8c.pdf,https://i.otto.de/i/otto/1bb076d3-847c-5ce1-9fc1-d494a7f6f048?$responsive_ft2$,Lenovo,Monitore,61 cm/ 24 Zoll,,"1920 x 1080 px, Full HD",100 Hz,True,,,exclude_keyword:monitor,False
topseller_api,everglades/products + crocotile/tile/data,3,218,275,275,35,275,organic,api_enriched,True,False,True,S0RDB0KO,S0RDB0KO,S0RDB0KO,S0RDB0KOQ5YJ,S0RDB0KOQ5YJ,275,35,,https://www.otto.de/p/digiquest-wecam-smartcam-modul-hd-ciplus-wifi-modul-fuer-tivusat-ciplus-modul-S0RDB0KO/?variationId=S0RDB0KOQ5YJ,DIGIQuest WeCAM SmartCam Modul - HD CI+ WiFi Modul für TivuSat CI+-Modul,DIGIQuest WeCAM SmartCam Modul - HD CI+ WiFi Modul für TivuSat CI+-Modul,247,,WeCAM SmartCam Modul - HD CI+ WiFi Modul für TivuSat CI+-Modul,WeCAM SmartCam Modul - HD CI+ WiFi Modul für TivuSat CI+-Modul,https://www.otto.de/p/digiquest-wecam-smartcam-modul-hd-ciplus-wifi-modul-fuer-tivusat-ciplus-modul-S0RDB0KO/,"43,90 €","49,90 €",-12%,"43,90 €","49,90 €",-12%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,1,4.0,,,,https://i.otto.de/i/otto/f84c1fab-c561-579a-bade-0355f2c9a0d1?$responsive_ft2$,DIGIQuest,CI-Module,,,,,False,,,exclude_keyword:ci+-modul,False
topseller_api,everglades/products + crocotile/tile/data,3,218,278,278,38,278,organic,api_enriched,True,False,True,,1874959742,1874959742,1874959743,1874959743,278,38,,https://www.otto.de/p/msi-mag-32c6x-curved-gaming-monitor-80-cm-32-1920-x-1080-px-full-hd-1-ms-reaktionszeit-250-hz-va-led-3-jahre-herstellergarantie-1874959742/?variationId=1874959743,"MSI MAG 32C6X Curved-Gaming-Monitor (80 cm/32 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 250 Hz, VA LED, 3 Jahre Herstellergarantie)","MSI MAG 32C6X Curved-Gaming-Monitor (80 cm/32 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 250 Hz, VA LED, 3 Jahre Herstellergarantie)",250,,"MAG 32C6X Curved-Gaming-Monitor (80 cm/32 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 250 Hz, VA LED, 3 Jahre Herstellergarantie)",MAG 32C6X Curved-Gaming-Monitor,https://www.otto.de/p/msi-mag-32c6x-curved-gaming-monitor-80-cm-32-1920-x-1080-px-full-hd-1-ms-reaktionszeit-250-hz-va-led-3-jahre-herstellergarantie-1874959742/,"169,90 €","299,00 €",-43%,"169,90 €","299,00 €",-43%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,83,4.5,E,https://i.otto.de/i/otto/1f3f669c-f65f-5c1a-9acf-ba9b4786f6f8?$dv_energieetikett$,https://d.otto.de/files/9da5fb40-1e53-5b7d-9722-d8ce61f68d0c.pdf,https://i.otto.de/i/otto/ac64d264-bde4-5372-b51d-eb7f63c8ecf7?$responsive_ft2$,MSI,Monitore,80 cm/ 32 Zoll,,"1920 x 1080 px, Full HD",250 Hz,True,,,exclude_keyword:monitor,False
topseller_api,everglades/products + crocotile/tile/data,3,218,279,279,39,279,organic,api_enriched,True,False,True,75402129,C1900586554,1900586554,1900586556,1900586556,279,39,,https://www.otto.de/p/one-for-all-ersatzfernbedienung-urc-1915-fuer-grundig-tv-fernbedienung-1-in-1-C1900586554/?variationId=1900586556,One for All Ersatzfernbedienung URC 1915 für Grundig TV Fernbedienung (1-in-1),One for All Ersatzfernbedienung URC 1915 für Grundig TV Fernbedienung (1-in-1),251,,Ersatzfernbedienung URC 1915 für Grundig TV Fernbedienung (1-in-1),Ersatzfernbedienung URC 1915 für Grundig TV Fernbedienung,https://www.otto.de/p/one-for-all-ersatzfernbedienung-urc-1915-fuer-grundig-tv-fernbedienung-1-in-1-C1900586554/,"17,86 €","21,99 €",-19%,"17,86 €","21,99 €",-19%,True,True,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,16,4.5,,,,https://i.otto.de/i/otto/1331fbc6-2baa-558d-b686-b06c8b55a0a7?$responsive_ft2$,One For All,Fernbedienungen,,,,,True,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,3,218,282,282,42,282,organic,api_enriched,True,False,True,S0BDF02T,CS02GN068,CS02GN068,S0BDF02TN2C3,S0BDF02TN2C3,282,42,,https://www.otto.de/p/hdplus-streaming-stick-ip-tv-stick-android-tv-inkl-3-monate-hdplus-ip-4k-uhd-CS02GN068/?variationId=S0BDF02TN2C3,"HD+ Streaming-Stick IP TV-Stick, Android TV, Inkl. 3 Monate HD+ IP, 4k UHD","HD Plus HD+ IP TV-Stick HD+-Modul, HD+ IP TV-Stick inkl. HD+ IP für 3 Monate",253,,"Streaming-Stick IP TV-Stick, Android TV, Inkl. 3 Monate IP, 4k UHD","Streaming-Stick IP TV-Stick, Android TV",https://www.otto.de/p/hdplus-streaming-stick-ip-tv-stick-android-tv-inkl-3-monate-hdplus-ip-4k-uhd-CS02GN068/,"64,99 €",,,"64,99 €",,,False,True,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,16,4.0,,,,https://i.otto.de/i/otto/00b610b2-41cf-54d9-9841-0f4f6001f92c?$responsive_ft2$,HD+,CI-Module,,,,,False,,,exclude_keyword:streaming-stick,False
topseller_api,everglades/products + crocotile/tile/data,3,218,286,286,46,286,organic,api_enriched,True,False,True,,690691571,690691571,690691572,690691572,286,46,,https://www.otto.de/p/home-affaire-lowboard-lowboard-d-wahlweise-mit-oder-ohne-beleuchtung-modernes-tv-board-ohne-griffe-mit-viel-stauraum-stehend-und-haengend-690691571/?variationId=690691572,"Home affaire Lowboard LOWBOARD D, wahlweise mit oder ohne Beleuchtung, modernes TV-Board ohne Griffe, mit viel Stauraum,stehend und hängend","Home affaire Lowboard LOWBOARD D, wahlweise mit oder ohne Beleuchtung, modernes TV-Board ohne Griffe, mit viel Stauraum,stehend und hängend",257,,"Lowboard LOWBOARD D, wahlweise mit oder ohne Beleuchtung, modernes TV-Board ohne Griffe, mit viel Stauraum,stehend und hängend","Lowboard LOWBOARD D, wahlweise mit oder ohne Beleuchtung",https://www.otto.de/p/home-affaire-lowboard-lowboard-d-wahlweise-mit-oder-ohne-beleuchtung-modernes-tv-board-ohne-griffe-mit-viel-stauraum-stehend-und-haengend-690691571/,"99,99 €","199,00 €",-50%,"99,99 €","199,00 €",-50%,True,True,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - in  6-8 Werktagen bei dir,lieferbar - in  6-8 Werktagen bei dir,AVAILABLE,744,4.5,,,,https://i.otto.de/i/otto/0e39ab58-985b-5894-98be-941bcf9451a3?$responsive_ft2$,Home affaire,Sideboards,,,,,True,,,"exclude_keyword:lowboard,tv-board,beleuchtung",False
topseller_api,everglades/products + crocotile/tile/data,3,218,295,295,55,295,organic,api_enriched,True,False,True,S0NBV0OJ,S0NBV0OJ,S0NBV0OJ,S0NBV0OJA1OK,S0NBV0OJA1OK,295,55,,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-telefunken-smart-tv-dvd-rc5118-fernseher-fernbedienung-mit-youtube-netflix-tasten-S0NBV0OJ/?variationId=S0NBV0OJA1OK,"Alltro Ersatz TV Fernbedienung für Telefunken Smart TV DVD RC5118 Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)","Alltro Ersatz TV Fernbedienung für Telefunken Smart TV DVD RC5118 Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)",265,,"Ersatz TV Fernbedienung für Telefunken Smart TV DVD RC5118 Fernseher Fernbedienung (Mit YouTube-, Netflix-Tasten)",Ersatz TV Fernbedienung für Telefunken Smart TV DVD RC5118 Fernseher Fernbedienung,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-telefunken-smart-tv-dvd-rc5118-fernseher-fernbedienung-mit-youtube-netflix-tasten-S0NBV0OJ/,"11,95 €","14,95 €",-20%,"11,95 €","14,95 €",-20%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,2,5.0,,,,https://i.otto.de/i/otto/5712ae4c-eb87-4193-a869-f724d258869f?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
