source,listing_area,row_index,display_rank,organic_rank,sponsored_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,sku_popularity_raw,sku_popularity,sku_status_raw,sku_status,discount_type_raw,discount_type
main_capture,#reptile-search-result section.reptile-tile-list,27,28,22,,28,organic,placeholder_link_only,False,True,True,74085358,1975567930,1975567931,28,28,,https://www.otto.de/p/samsung-gu75u7099fu-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567930/?variationId=1975567931,"Samsung GU75U7099FU LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,28,29,23,,29,organic,placeholder_link_only,False,True,True,S0DJ806HQTR,S0DJ806H,S06ED0PF6AY2,29,29,,https://www.otto.de/p/medion-md865600-qled-fernseher-163-9-cm-65-zoll-4k-ultra-hd-smart-tv-vidaa-tv-dolby-vision-dolby-atmos-netflix-hbo-max-prime-video-disneyplus-wow-S0DJ806H/?variationId=S06ED0PF6AY2,"Medion® MD843600 QLED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart TV, VIDAA TV, Dolby Vision, Dolby Atmos, Netflix, HBO Max, Prime Video, Disney+, WOW)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,29,30,24,,30,organic,placeholder_link_only,False,True,True,38565503,1970617922,1970617923,30,30,,https://www.otto.de/p/philips-75pus7800-12-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-pixel-precise-ultra-hd-hdr10plus-hlg-dolby-atmos-dts-x-sound-1970617922/?variationId=1970617923,"Philips 75PUS7800/12 QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Pixel Precise Ultra HD, HDR10+ & HLG, Dolby Atmos & DTS:X Sound)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,30,31,25,,31,organic,placeholder_link_only,False,True,True,78592729,1975567586,1975567591,31,31,,https://www.otto.de/p/samsung-gq65qn70fau-qled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-neo-quantum-hdr-4k-ai-upscaling-gaming-hub-motion-xcelerator-144hz-1975567586/?variationId=1975567591,"Samsung GQ65QN70FAU QLED-Fernseher (163 cm/65 Zoll, 4K Ultra HD, Smart-TV, Neo Quantum HDR, 4K AI Upscaling, Gaming Hub, Motion Xcelerator 144Hz)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,31,32,26,,32,organic,placeholder_link_only,False,True,True,30295408,C1980401074,1980401075,32,32,,https://www.otto.de/p/philips-55pus7000-12-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C1980401074/?variationId=1980401075,"Philips 55PUS7000/12 LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,32,33,,6,33,sponsored,placeholder_link_only,False,True,True,45966249,1975568029,1975568030,33,33,sponsored,https://www.otto.de/p/samsung-gu43u7099fu-led-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975568029/?variationId=1975568030,"GU43U7099FU LED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",,,,,,,,,Gesponsert,Sponsored,,
main_capture,#reptile-search-result section.reptile-tile-list,33,34,27,,34,organic,placeholder_link_only,False,True,True,38696940,1975567876,1975567878,34,34,,https://www.otto.de/p/samsung-gu85u8079fu-led-fernseher-214-cm-85-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567876/?variationId=1975567878,"Samsung GU85U8079FU LED-Fernseher (214 cm/85 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,34,35,28,,35,organic,placeholder_link_only,False,True,True,S01H00Y4,C1955108292,S01H00Y49LOC,35,35,,https://www.otto.de/p/hisense-50e77q-qled-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108292/?variationId=S01H00Y49LOC,"Hisense 50E77Q QLED-Fernseher (108 cm/50 Zoll, 4K Ultra HD)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,35,36,29,,36,organic,placeholder_link_only,False,True,True,87158709,C2022351559,2022351560,36,36,,https://www.otto.de/p/philips-32pfs6000-12-led-fernseher-80-cm-32-zoll-full-hd-smart-tv-C2022351559/?variationId=2022351560,"Philips 32PFS6000/12 LED-Fernseher (80 cm/32 Zoll, Full HD, Smart-TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,36,37,30,,37,organic,placeholder_link_only,False,True,True,33675058,C2087551476,2087551477,37,37,,https://www.otto.de/p/hisense-65e7s-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C2087551476/?variationId=2087551477,"Hisense 65E7S QLED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",,,,,,,,,,,,
